Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
15,214,0,2,0,0,0
15,215,0,2,0,0,0
15,216,0,2,0,0,0
15,217,0,2,0,0,0
15,218,0,2,0,0,0
15,219,0,2,0,0,0
15,220,0,2,0,0,0
15,221,0,2,0,0,0
15,222,0,2,0,0,0
15,223,0,2,0,0,0
15,224,0,2,0,0,0
15,225,0,2,0,0,0
15,226,0,2,0,0,0
15,227,0,2,0,0,0
15,228,0,2,0,0,0
15,229,0,2,0,0,0
15,230,0,2,0,0,0
15,231,0,2,0,0,0
15,232,0,2,0,0,0
15,233,0,2,0,0,0
15,234,0,2,0,0,0
15,235,0,2,0,0,0
15,236,0,2,0,0,0
15,237,0,2,0,0,0
15,238,0,2,0,0,0
15,239,0,2,0,0,0
15,240,0,2,0,0,0
15,241,0,2,0,0,0
15,242,0,2,0,0,0
15,243,0,2,0,0,0
15,244,0,2,0,0,0
15,245,0,2,0,0,0
15,246,0,2,0,0,0
15,247,0,2,0,0,0
15,248,0,2,0,0,0
15,249,0,2,0,0,0
15,250,0,2,0,0,0
15,251,0,2,0,0,0
15,252,0,2,0,0,0
15,253,0,2,0,0,0
15,254,0,2,0,0,0
15,255,0,2,0,0,0
15,256,0,2,0,0,0
15,257,0,2,0,0,0
15,258,0,2,0,0,0
15,259,0,2,0,0,0
15,260,0,2,0,0,0
15,261,0,2,0,0,0
15,262,0,2,0,0,0
15,263,0,2,0,0,0
15,264,0,2,0,0,0
15,265,0,2,0,0,0
15,266,0,2,0,0,0
15,267,0,2,0,0,0
15,268,0,2,0,0,0
15,269,0,2,0,0,0
15,270,0,2,0,0,0
15,271,0,2,0,0,0
15,272,0,2,0,0,0
15,273,0,2,0,0,0
15,274,0,2,0,0,0
15,275,0,2,0,0,0
15,276,0,2,0,0,0
15,277,0,2,0,0,0
15,278,0,2,0,0,0
15,279,0,2,0,0,0
15,280,0,2,0,0,0
15,281,0,2,0,0,0
15,282,0,2,0,0,0
15,283,0,2,0,0,0
15,284,0,2,0,0,0
15,285,0,2,0,0,0
15,286,0,2,0,0,0
15,287,0,2,0,0,0
15,288,0,2,0,0,0
15,289,0,2,0,0,0
15,290,0,2,0,0,0
15,291,0,2,0,0,0
15,292,0,2,0,0,0
15,293,0,2,0,0,0
15,294,0,2,0,0,0
15,295,0,2,0,0,0
15,296,0,2,0,0,0
15,297,0,2,0,0,0
15,298,0,2,0,0,0
15,299,0,2,0,0,0
15,300,0,2,0,0,0
15,301,0,2,0,0,0
15,302,0,2,0,0,0
15,303,0,2,0,0,0
15,304,0,2,0,0,0
15,305,0,2,0,0,0
15,306,0,2,0,0,0
15,307,0,2,0,0,0
15,308,0,2,0,0,0
15,309,0,2,0,0,0
15,310,0,2,0,0,0
15,311,0,2,0,0,0
15,312,0,2,0,0,0
15,313,0,2,0,0,0
15,314,0,2,0,0,0
15,315,0,2,0,0,0
15,316,0,2,0,0,0
15,317,0,2,0,0,0
15,318,0,2,0,0,0
15,319,0,2,0,0,0
15,320,0,2,0,0,0
15,321,0,2,0,0,0
15,322,0,2,0,0,0
15,323,0,2,0,0,0
15,324,0,2,0,0,0
15,325,0,2,0,0,0
15,326,0,2,0,0,0
15,327,0,2,0,0,0
15,328,0,2,0,0,0
15,329,0,2,0,0,0
15,330,0,2,0,0,0
15,331,0,2,0,0,0
15,332,0,2,0,0,0
15,333,0,2,0,0,0
15,334,0,2,0,0,0
15,335,0,2,0,0,0
15,336,0,2,0,0,0
15,337,0,2,0,0,0
15,338,0,2,0,0,0
15,339,0,2,0,0,0
15,340,0,2,0,0,0
15,341,0,2,0,0,0
15,342,0,2,0,0,0
15,343,0,2,0,0,0
15,344,0,2,0,0,0
15,345,0,2,0,0,0
15,346,0,2,0,0,0
15,347,0,2,0,0,0
15,348,0,2,0,0,0
15,349,0,2,0,0,0
15,350,0,2,0,0,0
15,351,0,2,0,0,0
15,352,0,2,0,0,0
15,353,0,2,0,0,0
15,354,0,2,0,0,0
15,355,0,2,0,0,0
15,356,0,2,0,0,0
15,357,0,2,0,0,0
15,358,0,2,0,0,0
15,359,0,2,0,0,0
15,360,0,2,0,0,0
15,361,0,2,0,0,0
15,362,0,2,0,0,0
15,363,0,2,0,0,0
15,364,0,2,0,0,0
15,365,0,2,0,0,0
15,366,0,2,0,0,0
15,367,0,2,0,0,0
15,368,0,2,0,0,0
15,369,0,2,0,0,0
15,370,0,2,0,0,0
15,371,0,2,0,0,0
15,372,0,2,0,0,0
15,373,0,2,0,0,0
15,374,0,2,0,0,0
15,375,0,2,0,0,0
15,376,0,2,0,0,0
15,377,0,2,0,0,0
15,378,0,2,0,0,0
15,379,0,2,0,0,0
15,380,0,2,0,0,0
15,381,0,2,0,0,0
15,382,0,2,0,0,0
15,383,0,2,0,0,0
15,384,0,2,0,0,0
15,385,0,2,0,0,0
15,386,0,2,0,0,0
15,387,0,2,0,0,0
15,388,0,2,0,0,0
15,389,0,2,0,0,0
15,390,0,2,0,0,0
15,391,0,2,0,0,0
15,392,0,2,0,0,0
15,393,0,2,0,0,0
15,394,0,2,0,0,0
15,395,0,2,0,0,0
15,396,0,2,0,0,0
15,397,0,2,0,0,0
15,398,0,2,0,0,0
15,399,0,2,0,0,0
15,400,0,2,0,0,0
15,401,0,2,0,0,0
15,402,0,2,0,0,0
15,403,0,2,0,0,0
15,404,0,2,0,0,0
15,405,0,2,0,0,0
15,406,0,2,0,0,0
15,407,0,2,0,0,0
15,408,0,2,0,0,0
15,409,0,2,0,0,0
15,410,0,2,0,0,0
15,411,0,2,0,0,0
15,412,0,2,0,0,0
15,413,0,2,0,0,0
15,414,0,2,0,0,0
15,415,0,2,0,0,0
15,416,0,2,0,0,0
15,417,0,2,0,0,0
15,418,0,2,0,0,0
15,419,0,2,0,0,0
15,420,0,2,0,0,0
15,421,0,2,0,0,0
15,422,0,2,0,0,0
15,423,0,2,0,0,0
15,424,0,2,0,0,0
15,425,0,2,0,0,0
15,426,0,2,0,0,0
15,427,0,2,0,0,0
15,428,0,2,0,0,0
15,429,0,2,0,0,0
15,430,0,2,0,0,0
15,431,0,2,0,0,0
15,432,0,2,0,0,0
15,433,0,2,0,0,0
15,434,0,2,0,0,0
15,435,0,2,0,0,0
15,436,0,2,0,0,0
15,437,0,2,0,0,0
15,438,0,2,0,0,0
15,439,0,2,0,0,0
15,440,0,2,0,0,0
15,441,0,2,0,0,0
15,442,0,2,0,0,0
15,443,0,2,0,0,0
15,444,0,2,0,0,0
15,445,0,2,0,0,0
15,446,0,2,0,0,0
15,447,0,2,0,0,0
15,448,0,2,0,0,0
15,449,0,2,0,0,0
15,450,0,2,0,0,0
15,451,0,2,0,0,0
15,452,0,2,0,0,0
15,453,0,2,0,0,0
15,454,0,2,0,0,0
15,455,0,2,0,0,0
15,456,0,2,0,0,0
15,457,0,2,0,0,0
15,458,0,2,0,0,0
15,459,0,2,0,0,0
15,460,0,2,0,0,0
15,461,0,2,0,0,0
15,462,0,2,0,0,0
15,463,0,2,0,0,0
15,464,0,2,0,0,0
15,465,0,2,0,0,0
15,466,0,2,0,0,0
15,467,0,2,0,0,0
15,468,0,2,0,0,0
15,469,0,2,0,0,0
15,470,0,2,0,0,0
15,471,0,2,0,0,0
15,472,0,2,0,0,0
15,473,0,2,0,0,0
15,474,0,2,0,0,0
15,475,0,2,0,0,0
15,476,0,2,0,0,0
15,477,0,2,0,0,0
15,478,0,2,0,0,0
15,479,0,2,0,0,0
15,480,0,2,0,0,0
15,481,0,2,0,0,0
15,482,0,2,0,0,0
15,483,0,2,0,0,0
15,484,0,2,0,0,0
15,485,0,2,0,0,0
15,486,0,2,0,0,0
15,487,0,2,0,0,0
15,488,0,2,0,0,0
15,489,0,2,0,0,0
15,490,0,2,0,0,0
15,491,0,2,0,0,0
15,492,0,2,0,0,0
15,493,0,2,0,0,0
15,494,0,2,0,0,0
15,495,0,2,0,0,0
15,496,0,2,0,0,0
15,497,0,2,0,0,0
15,498,0,2,0,0,0
15,499,0,2,0,0,0
15,500,0,2,0,0,0
15,501,0,2,0,0,0
15,502,0,2,0,0,0
15,503,0,2,0,0,0
15,504,0,2,0,0,0
15,505,0,2,0,0,0
15,506,0,2,0,0,0
15,507,0,2,0,0,0
15,508,0,2,0,0,0
15,509,0,2,0,0,0
15,510,0,2,0,0,0
15,511,0,2,0,0,0
15,512,0,2,0,0,0
15,513,0,2,0,0,0
15,514,0,2,0,0,0
15,515,0,2,0,0,0
15,516,0,2,0,0,0
15,517,0,2,0,0,0
15,518,0,2,0,0,0
15,519,0,2,0,0,0
15,520,0,2,0,0,0
15,521,0,2,0,0,0
15,522,0,2,0,0,0
15,523,0,2,0,0,0
15,524,0,2,0,0,0
15,525,0,2,0,0,0
15,526,0,2,0,0,0
15,527,0,2,0,0,0
15,528,0,2,0,0,0
15,529,0,2,0,0,0
15,530,0,2,0,0,0
15,531,0,2,0,0,0
15,532,0,2,0,0,0
15,533,0,2,0,0,0
15,534,0,2,0,0,0
15,535,0,2,0,0,0
15,536,0,2,0,0,0
15,537,0,2,0,0,0
15,538,0,2,0,0,0
15,539,0,2,0,0,0
15,540,0,2,0,0,0
15,541,0,2,0,0,0
15,542,0,2,0,0,0
15,543,0,2,0,0,0
15,544,0,2,0,0,0
15,545,0,2,0,0,0
15,546,0,2,0,0,0
15,547,0,2,0,0,0
15,548,0,2,0,0,0
15,549,0,2,0,0,0
15,550,0,2,0,0,0
15,551,0,2,0,0,0
15,552,0,2,0,0,0
15,553,0,2,0,0,0
15,554,0,2,0,0,0
15,555,0,2,0,0,0
15,556,0,2,0,0,0
15,557,0,2,0,0,0
15,558,0,2,0,0,0
15,559,0,2,0,0,0
15,560,0,2,0,0,0
15,561,0,2,0,0,0
15,562,0,2,0,0,0
15,563,0,2,0,0,0
15,564,0,2,0,0,0
15,565,0,2,0,0,0
15,566,0,2,0,0,0
15,567,0,2,0,0,0
15,568,0,2,0,0,0
15,569,0,2,0,0,0
15,570,0,2,0,0,0
15,571,0,2,0,0,0
15,572,0,2,0,0,0
15,573,0,2,0,0,0
15,574,0,2,0,0,0
15,575,0,2,0,0,0
15,576,0,2,0,0,0
15,577,0,2,0,0,0
15,578,0,2,0,0,0
15,579,0,2,0,0,0
15,580,0,2,0,0,0
15,581,0,2,0,0,0
15,582,0,2,0,0,0
15,583,1,0,0,0,1
15,584,1,0,0,0,1
15,585,1,0,0,0,1
15,586,1,0,0,0,1
15,587,1,0,0,0,1
15,588,1,1,0,0,0
15,589,1,1,0,0,0
15,590,1,1,0,0,0
15,591,1,1,0,0,0
15,592,1,1,0,0,0
15,593,1,1,0,0,0
15,594,2,0,0,0,0
15,595,2,0,0,0,0
15,596,2,0,0,0,0
15,597,2,0,0,0,0
15,598,1,0,0,0,1
15,599,1,0,0,0,1
15,600,2,0,0,0,0
15,601,2,0,0,0,0
15,602,2,0,0,0,0
15,603,2,0,0,0,0
15,604,2,0,0,0,0
15,605,2,0,0,0,0
15,606,2,0,0,0,0
15,607,2,0,0,0,0
15,608,2,0,0,0,0
15,609,2,0,0,0,0
15,610,2,0,0,0,0
15,611,2,0,0,0,0
15,612,2,0,0,0,0
15,613,2,0,0,0,0
15,614,2,0,0,0,0
15,615,2,0,0,0,0
15,616,2,0,0,0,0
15,617,1,1,0,0,0
15,618,1,1,0,0,0
15,619,1,1,0,0,0
15,620,1,1,0,0,0
15,621,1,1,0,0,0
15,622,1,1,0,0,0
15,623,1,1,0,0,0
15,624,1,1,0,0,0
15,625,1,1,0,0,0
15,626,1,1,0,0,0
15,627,1,1,0,0,0
15,628,1,1,0,0,0
15,629,1,1,0,0,0
15,630,1,1,0,0,0
15,631,1,1,0,0,0
15,632,1,1,0,0,0
15,633,1,1,0,0,0
15,634,1,1,0,0,0
15,635,1,1,0,0,0
15,636,1,1,0,0,0
15,637,1,1,0,0,0
15,638,1,1,0,0,0
15,639,1,1,0,0,0
15,640,1,1,0,0,0
15,641,1,1,0,0,0
15,642,1,1,0,0,0
15,643,1,1,0,0,0
15,644,1,1,0,0,0
15,645,1,1,0,0,0
15,646,1,1,0,0,0
15,647,1,1,0,0,0
15,648,1,1,0,0,0
15,649,1,1,0,0,0
15,650,1,1,0,0,0
15,651,1,1,0,0,0
15,652,0,1,0,1,0
15,653,0,1,0,1,0
15,654,0,1,0,1,0
15,655,0,1,0,1,0
15,656,0,1,0,1,0
15,657,0,1,0,1,0
15,658,0,1,0,1,0
15,659,0,1,0,1,0
15,660,0,1,0,1,0
15,661,0,0,0,2,0
15,662,0,0,0,2,0
15,663,0,0,0,2,0
15,664,0,0,0,2,0
15,665,0,0,0,2,0
15,666,0,0,0,2,0
15,667,0,0,0,2,0
15,668,0,0,0,2,0
15,669,0,0,0,2,0
15,670,0,0,0,2,0
15,671,2,0,0,0,0
15,672,2,0,0,0,0
15,673,2,0,0,0,0
15,674,2,0,0,0,0
15,675,2,0,0,0,0
15,676,2,0,0,0,0
15,677,2,0,0,0,0
15,678,2,0,0,0,0
15,679,2,0,0,0,0
15,680,1,0,0,0,1
15,681,1,0,0,0,1
15,682,1,0,0,0,1
15,683,1,1,0,0,0
15,684,1,1,0,0,0
15,685,2,0,0,0,0
15,686,2,0,0,0,0
15,687,2,0,0,0,0
15,688,2,0,0,0,0
15,689,2,0,0,0,0
15,690,2,0,0,0,0
15,691,2,0,0,0,0
15,692,2,0,0,0,0
15,693,1,0,0,0,1
15,694,1,0,0,0,1
15,695,2,0,0,0,0
15,696,2,0,0,0,0
15,697,2,0,0,0,0
15,698,2,0,0,0,0
15,699,2,0,0,0,0
15,700,2,0,0,0,0
15,701,2,0,0,0,0
15,702,2,0,0,0,0
15,703,2,0,0,0,0
15,704,2,0,0,0,0
15,705,2,0,0,0,0
15,706,2,0,0,0,0
15,707,2,0,0,0,0
15,708,2,0,0,0,0
15,709,2,0,0,0,0
15,710,2,0,0,0,0
15,711,2,0,0,0,0
15,712,2,0,0,0,0
15,713,2,0,0,0,0
15,714,2,0,0,0,0
15,715,2,0,0,0,0
15,716,2,0,0,0,0
15,717,2,0,0,0,0
15,718,2,0,0,0,0
15,719,2,0,0,0,0
15,720,2,0,0,0,0
15,721,2,0,0,0,0
15,722,2,0,0,0,0
15,723,2,0,0,0,0
15,724,2,0,0,0,0
15,725,2,0,0,0,0
15,726,2,0,0,0,0
15,727,2,0,0,0,0
15,728,2,0,0,0,0
15,729,2,0,0,0,0
15,730,2,0,0,0,0
15,731,2,0,0,0,0
15,732,2,0,0,0,0
15,733,2,0,0,0,0
15,734,2,0,0,0,0
15,735,2,0,0,0,0
15,736,2,0,0,0,0
15,737,2,0,0,0,0
15,738,2,0,0,0,0
15,739,2,0,0,0,0
15,740,2,0,0,0,0
15,741,2,0,0,0,0
15,742,2,0,0,0,0
15,743,2,0,0,0,0
15,744,2,0,0,0,0
15,745,2,0,0,0,0
15,746,2,0,0,0,0
15,747,2,0,0,0,0
15,748,2,0,0,0,0
15,749,2,0,0,0,0
15,750,2,0,0,0,0
15,751,2,0,0,0,0
15,752,2,0,0,0,0
15,753,2,0,0,0,0
15,754,2,0,0,0,0
15,755,2,0,0,0,0
15,756,2,0,0,0,0
15,757,2,0,0,0,0
15,758,2,0,0,0,0
15,759,2,0,0,0,0
15,760,2,0,0,0,0
15,761,2,0,0,0,0
15,762,2,0,0,0,0
15,763,2,0,0,0,0
15,764,2,0,0,0,0
15,765,2,0,0,0,0
15,766,2,0,0,0,0
15,767,2,0,0,0,0
15,768,2,0,0,0,0
15,769,2,0,0,0,0
15,770,2,0,0,0,0
15,771,2,0,0,0,0
15,772,2,0,0,0,0
15,773,2,0,0,0,0
15,774,2,0,0,0,0
15,775,2,0,0,0,0
15,776,2,0,0,0,0
15,777,2,0,0,0,0
15,778,2,0,0,0,0
15,779,2,0,0,0,0
15,780,2,0,0,0,0
15,781,2,0,0,0,0
15,782,2,0,0,0,0
15,783,2,0,0,0,0
15,784,2,0,0,0,0
15,785,2,0,0,0,0
15,786,2,0,0,0,0
15,787,2,0,0,0,0
15,788,2,0,0,0,0
15,789,2,0,0,0,0
15,790,2,0,0,0,0
15,791,2,0,0,0,0
15,792,2,0,0,0,0
15,793,2,0,0,0,0
15,794,2,0,0,0,0
15,795,2,0,0,0,0
15,796,2,0,0,0,0
15,797,2,0,0,0,0
15,798,2,0,0,0,0
15,799,2,0,0,0,0
15,800,2,0,0,0,0
15,801,2,0,0,0,0
15,802,2,0,0,0,0
15,803,2,0,0,0,0
15,804,2,0,0,0,0
15,805,2,0,0,0,0
15,806,2,0,0,0,0
15,807,2,0,0,0,0
15,808,2,0,0,0,0
15,809,2,0,0,0,0
15,810,2,0,0,0,0
15,811,2,0,0,0,0
15,812,2,0,0,0,0
15,813,2,0,0,0,0
15,814,2,0,0,0,0
15,815,2,0,0,0,0
15,816,2,0,0,0,0
15,817,2,0,0,0,0
15,818,2,0,0,0,0
15,819,2,0,0,0,0
15,820,2,0,0,0,0
15,821,2,0,0,0,0
15,822,2,0,0,0,0
15,823,2,0,0,0,0
15,824,2,0,0,0,0
15,825,2,0,0,0,0
15,826,2,0,0,0,0
15,827,2,0,0,0,0
15,828,2,0,0,0,0
15,829,2,0,0,0,0
15,830,2,0,0,0,0
15,831,2,0,0,0,0
15,832,2,0,0,0,0
15,833,2,0,0,0,0
15,834,2,0,0,0,0
15,835,2,0,0,0,0
15,836,2,0,0,0,0
15,837,2,0,0,0,0
15,838,2,0,0,0,0
15,839,2,0,0,0,0
15,840,2,0,0,0,0
15,841,2,0,0,0,0
15,842,2,0,0,0,0
15,843,2,0,0,0,0
15,844,2,0,0,0,0
15,845,2,0,0,0,0
15,846,2,0,0,0,0
15,847,2,0,0,0,0
15,848,2,0,0,0,0
15,849,2,0,0,0,0
15,850,2,0,0,0,0
15,851,2,0,0,0,0
15,852,2,0,0,0,0
15,853,2,0,0,0,0
15,854,2,0,0,0,0
15,855,2,0,0,0,0
15,856,2,0,0,0,0
15,857,2,0,0,0,0
15,858,2,0,0,0,0
15,859,2,0,0,0,0
15,860,2,0,0,0,0
15,861,2,0,0,0,0
15,862,2,0,0,0,0
15,863,2,0,0,0,0
15,864,2,0,0,0,0
15,865,2,0,0,0,0
15,866,2,0,0,0,0
15,867,2,0,0,0,0
15,868,2,0,0,0,0
15,869,2,0,0,0,0
15,870,2,0,0,0,0
15,871,2,0,0,0,0
15,872,2,0,0,0,0
15,873,2,0,0,0,0
15,874,2,0,0,0,0
15,875,2,0,0,0,0
15,876,2,0,0,0,0
15,877,2,0,0,0,0
15,878,2,0,0,0,0
15,879,2,0,0,0,0
15,880,2,0,0,0,0
15,881,2,0,0,0,0
15,882,2,0,0,0,0
15,883,2,0,0,0,0
15,884,2,0,0,0,0
15,885,2,0,0,0,0
15,886,2,0,0,0,0
15,887,2,0,0,0,0
15,888,2,0,0,0,0
15,889,2,0,0,0,0
15,890,2,0,0,0,0
15,891,2,0,0,0,0
15,892,2,0,0,0,0
15,893,2,0,0,0,0
15,894,2,0,0,0,0
15,895,2,0,0,0,0
15,896,2,0,0,0,0
15,897,2,0,0,0,0
15,898,2,0,0,0,0
15,899,2,0,0,0,0
15,900,2,0,0,0,0
15,901,2,0,0,0,0
15,902,2,0,0,0,0
15,903,2,0,0,0,0
15,904,2,0,0,0,0
15,905,2,0,0,0,0
15,906,2,0,0,0,0
15,907,2,0,0,0,0
15,908,2,0,0,0,0
15,909,2,0,0,0,0
15,910,2,0,0,0,0
15,911,2,0,0,0,0
15,912,2,0,0,0,0
15,913,2,0,0,0,0
15,914,2,0,0,0,0
15,915,2,0,0,0,0
15,916,2,0,0,0,0
15,917,2,0,0,0,0
15,918,2,0,0,0,0
15,919,2,0,0,0,0
15,920,2,0,0,0,0
15,921,2,0,0,0,0
15,922,2,0,0,0,0
15,923,2,0,0,0,0
15,924,2,0,0,0,0
15,925,2,0,0,0,0
15,926,2,0,0,0,0
15,927,2,0,0,0,0
15,928,2,0,0,0,0
15,929,2,0,0,0,0
15,930,2,0,0,0,0
15,931,2,0,0,0,0
15,932,2,0,0,0,0
15,933,2,0,0,0,0
15,934,2,0,0,0,0
15,935,2,0,0,0,0
15,936,2,0,0,0,0
15,937,2,0,0,0,0
15,938,2,0,0,0,0
15,939,2,0,0,0,0
15,940,2,0,0,0,0
15,941,2,0,0,0,0
15,942,2,0,0,0,0
15,943,2,0,0,0,0
15,944,2,0,0,0,0
15,945,2,0,0,0,0
15,946,2,0,0,0,0
15,947,2,0,0,0,0
15,948,2,0,0,0,0
15,949,2,0,0,0,0
15,950,2,0,0,0,0
15,951,2,0,0,0,0
15,952,2,0,0,0,0
15,953,2,0,0,0,0
15,954,2,0,0,0,0
15,955,2,0,0,0,0
15,956,2,0,0,0,0
15,957,2,0,0,0,0
15,958,2,0,0,0,0
15,959,2,0,0,0,0
15,960,2,0,0,0,0
15,961,2,0,0,0,0
15,962,2,0,0,0,0
15,963,2,0,0,0,0
15,964,2,0,0,0,0
15,965,2,0,0,0,0
15,966,2,0,0,0,0
15,967,2,0,0,0,0
15,968,2,0,0,0,0
15,969,2,0,0,0,0
15,970,2,0,0,0,0
15,971,2,0,0,0,0
15,972,2,0,0,0,0
15,973,2,0,0,0,0
15,974,2,0,0,0,0
15,975,2,0,0,0,0
15,976,2,0,0,0,0
15,977,2,0,0,0,0
15,978,2,0,0,0,0
15,979,2,0,0,0,0
15,980,2,0,0,0,0
15,981,2,0,0,0,0
15,982,2,0,0,0,0
15,983,2,0,0,0,0
15,984,2,0,0,0,0
15,985,2,0,0,0,0
15,986,2,0,0,0,0
15,987,2,0,0,0,0
15,988,2,0,0,0,0
15,989,2,0,0,0,0
15,990,2,0,0,0,0
15,991,2,0,0,0,0
15,992,2,0,0,0,0
15,993,2,0,0,0,0
15,994,2,0,0,0,0
15,995,2,0,0,0,0
15,996,2,0,0,0,0
15,997,2,0,0,0,0
15,998,2,0,0,0,0
15,999,2,0,0,0,0
15,1000,2,0,0,0,0
15,1001,2,0,0,0,0
15,1002,2,0,0,0,0
15,1003,2,0,0,0,0
15,1004,2,0,0,0,0
15,1005,2,0,0,0,0
15,1006,2,0,0,0,0
15,1007,2,0,0,0,0
15,1008,2,0,0,0,0
15,1009,2,0,0,0,0
15,1010,2,0,0,0,0
15,1011,2,0,0,0,0
15,1012,2,0,0,0,0
15,1013,2,0,0,0,0
15,1014,2,0,0,0,0
15,1015,2,0,0,0,0
15,1016,2,0,0,0,0
15,1017,2,0,0,0,0
15,1018,2,0,0,0,0
15,1019,2,0,0,0,0
15,1020,2,0,0,0,0
15,1021,2,0,0,0,0
15,1022,2,0,0,0,0
15,1023,2,0,0,0,0
15,1024,2,0,0,0,0
15,1025,2,0,0,0,0
15,1026,2,0,0,0,0
15,1027,2,0,0,0,0
15,1028,2,0,0,0,0
15,1029,2,0,0,0,0
15,1030,2,0,0,0,0
15,1031,2,0,0,0,0
15,1032,2,0,0,0,0
15,1033,2,0,0,0,0
15,1034,2,0,0,0,0
15,1035,2,0,0,0,0
15,1036,2,0,0,0,0
15,1037,2,0,0,0,0
15,1038,2,0,0,0,0
15,1039,2,0,0,0,0
15,1040,2,0,0,0,0
15,1041,2,0,0,0,0
15,1042,2,0,0,0,0
15,1043,2,0,0,0,0
15,1044,2,0,0,0,0
15,1045,2,0,0,0,0
15,1046,2,0,0,0,0
15,1047,2,0,0,0,0
15,1048,2,0,0,0,0
15,1049,2,0,0,0,0
15,1050,2,0,0,0,0
15,1051,2,0,0,0,0
15,1052,2,0,0,0,0
15,1053,2,0,0,0,0
15,1054,2,0,0,0,0
15,1055,2,0,0,0,0
15,1056,2,0,0,0,0
15,1057,2,0,0,0,0
15,1058,2,0,0,0,0
15,1059,2,0,0,0,0
15,1060,2,0,0,0,0
15,1061,2,0,0,0,0
15,1062,2,0,0,0,0
15,1063,2,0,0,0,0
15,1064,2,0,0,0,0
15,1065,2,0,0,0,0
15,1066,2,0,0,0,0
15,1067,2,0,0,0,0
15,1068,2,0,0,0,0
15,1069,2,0,0,0,0
15,1070,2,0,0,0,0
15,1071,2,0,0,0,0
15,1072,2,0,0,0,0
15,1073,2,0,0,0,0
15,1074,2,0,0,0,0
15,1075,2,0,0,0,0
15,1076,2,0,0,0,0
15,1077,2,0,0,0,0
15,1078,2,0,0,0,0
15,1079,2,0,0,0,0
15,1080,2,0,0,0,0
15,1081,2,0,0,0,0
15,1082,2,0,0,0,0
15,1083,2,0,0,0,0
15,1084,2,0,0,0,0
15,1085,2,0,0,0,0
15,1086,2,0,0,0,0
15,1087,2,0,0,0,0
15,1088,2,0,0,0,0
15,1089,2,0,0,0,0
15,1090,2,0,0,0,0
15,1091,2,0,0,0,0
15,1092,2,0,0,0,0
15,1093,2,0,0,0,0
15,1094,2,0,0,0,0
15,1095,2,0,0,0,0
15,1096,2,0,0,0,0
15,1097,2,0,0,0,0
15,1098,2,0,0,0,0
15,1099,2,0,0,0,0
15,1100,2,0,0,0,0
15,1101,2,0,0,0,0
15,1102,2,0,0,0,0
15,1103,2,0,0,0,0
15,1104,2,0,0,0,0
15,1105,2,0,0,0,0
15,1106,2,0,0,0,0
15,1107,2,0,0,0,0
15,1108,2,0,0,0,0
15,1109,2,0,0,0,0
15,1110,2,0,0,0,0
15,1111,2,0,0,0,0
15,1112,2,0,0,0,0
15,1113,2,0,0,0,0
15,1114,2,0,0,0,0
15,1115,2,0,0,0,0
15,1116,2,0,0,0,0
15,1117,2,0,0,0,0
15,1118,2,0,0,0,0
15,1119,2,0,0,0,0
15,1120,2,0,0,0,0
15,1121,2,0,0,0,0
15,1122,2,0,0,0,0
15,1123,2,0,0,0,0
15,1124,2,0,0,0,0
15,1125,2,0,0,0,0
15,1126,2,0,0,0,0
15,1127,2,0,0,0,0
15,1128,2,0,0,0,0
15,1129,2,0,0,0,0
15,1130,2,0,0,0,0
15,1131,2,0,0,0,0
15,1132,2,0,0,0,0
15,1133,2,0,0,0,0
15,1134,2,0,0,0,0
15,1135,2,0,0,0,0
15,1136,2,0,0,0,0
15,1137,2,0,0,0,0
15,1138,2,0,0,0,0
15,1139,2,0,0,0,0
15,1140,2,0,0,0,0
15,1141,2,0,0,0,0
15,1142,2,0,0,0,0
15,1143,2,0,0,0,0
15,1144,2,0,0,0,0
15,1145,2,0,0,0,0
15,1146,2,0,0,0,0
15,1147,2,0,0,0,0
15,1148,2,0,0,0,0
15,1149,2,0,0,0,0
15,1150,2,0,0,0,0
15,1151,2,0,0,0,0
15,1152,2,0,0,0,0
15,1153,2,0,0,0,0
15,1154,2,0,0,0,0
15,1155,2,0,0,0,0
15,1156,2,0,0,0,0
15,1157,2,0,0,0,0
15,1158,2,0,0,0,0
15,1159,2,0,0,0,0
15,1160,2,0,0,0,0
15,1161,2,0,0,0,0
15,1162,2,0,0,0,0
15,1163,2,0,0,0,0
15,1164,2,0,0,0,0
15,1165,2,0,0,0,0
15,1166,2,0,0,0,0
15,1167,2,0,0,0,0
15,1168,2,0,0,0,0
15,1169,2,0,0,0,0
15,1170,2,0,0,0,0
15,1171,2,0,0,0,0
15,1172,2,0,0,0,0
15,1173,2,0,0,0,0
15,1174,2,0,0,0,0
15,1175,2,0,0,0,0
15,1176,2,0,0,0,0
15,1177,2,0,0,0,0
15,1178,2,0,0,0,0
15,1179,2,0,0,0,0
15,1180,2,0,0,0,0
15,1181,2,0,0,0,0
15,1182,2,0,0,0,0
15,1183,2,0,0,0,0
15,1184,2,0,0,0,0
15,1185,2,0,0,0,0
15,1186,2,0,0,0,0
15,1187,2,0,0,0,0
15,1188,2,0,0,0,0
15,1189,2,0,0,0,0
15,1190,2,0,0,0,0
15,1191,2,0,0,0,0
15,1192,2,0,0,0,0
