Day,Minute,Occupant-1 Activity,Occupant-2 Activity
13,209,11,11
13,210,11,11
13,211,11,11
13,212,11,11
13,213,11,11
13,214,11,11
13,215,11,11
13,216,11,11
13,217,11,11
13,218,11,11
13,219,11,11
13,220,11,11
13,221,11,11
13,222,11,11
13,223,11,11
13,224,11,11
13,225,11,11
13,226,11,11
13,227,11,11
13,228,11,11
13,229,11,11
13,230,11,11
13,231,11,11
13,232,11,11
13,233,11,11
13,234,11,11
13,235,11,11
13,236,11,11
13,237,11,11
13,238,11,11
13,239,11,11
13,240,11,11
13,241,11,11
13,242,11,11
13,243,11,11
13,244,11,11
13,245,11,11
13,246,11,11
13,247,11,11
13,248,11,11
13,249,11,11
13,250,11,11
13,251,11,11
13,252,11,11
13,253,11,11
13,254,11,11
13,255,11,11
13,256,11,11
13,257,11,11
13,258,11,11
13,259,11,11
13,260,11,11
13,261,11,11
13,262,11,11
13,263,11,11
13,264,11,11
13,265,11,11
13,266,11,11
13,267,11,11
13,268,11,11
13,269,11,11
13,270,11,11
13,271,11,11
13,272,11,11
13,273,11,11
13,274,11,11
13,275,11,11
13,276,11,11
13,277,11,11
13,278,11,11
13,279,11,11
13,280,11,11
13,281,11,11
13,282,11,11
13,283,11,11
13,284,11,11
13,285,11,11
13,286,11,11
13,287,11,11
13,288,11,11
13,289,11,11
13,290,11,11
13,291,11,11
13,292,11,11
13,293,11,11
13,294,11,11
13,295,11,11
13,296,11,11
13,297,11,11
13,298,11,11
13,299,11,11
13,300,11,11
13,301,11,11
13,302,11,11
13,303,11,11
13,304,11,11
13,305,11,11
13,306,11,11
13,307,11,11
13,308,11,11
13,309,11,11
13,310,11,11
13,311,11,11
13,312,11,11
13,313,11,11
13,314,11,11
13,315,11,11
13,316,11,11
13,317,11,11
13,318,11,11
13,319,11,11
13,320,11,11
13,321,11,11
13,322,11,11
13,323,11,11
13,324,11,11
13,325,11,11
13,326,11,11
13,327,11,11
13,328,11,11
13,329,11,11
13,330,11,11
13,331,11,11
13,332,11,11
13,333,11,11
13,334,11,11
13,335,11,11
13,336,11,11
13,337,11,11
13,338,11,11
13,339,11,11
13,340,11,11
13,341,11,11
13,342,11,11
13,343,11,11
13,344,11,11
13,345,11,11
13,346,11,11
13,347,11,11
13,348,11,11
13,349,11,11
13,350,11,11
13,351,11,11
13,352,11,11
13,353,11,11
13,354,11,11
13,355,11,11
13,356,11,11
13,357,11,11
13,358,11,11
13,359,11,11
13,360,11,11
13,361,11,11
13,362,11,11
13,363,11,11
13,364,11,11
13,365,11,11
13,366,11,11
13,367,11,11
13,368,11,11
13,369,11,11
13,370,11,11
13,371,11,11
13,372,11,11
13,373,11,11
13,374,11,11
13,375,11,11
13,376,11,11
13,377,11,11
13,378,11,11
13,379,11,11
13,380,11,11
13,381,11,11
13,382,11,11
13,383,11,11
13,384,11,11
13,385,11,11
13,386,11,11
13,387,11,11
13,388,11,11
13,389,11,11
13,390,11,11
13,391,11,11
13,392,11,11
13,393,11,11
13,394,11,11
13,395,11,11
13,396,11,11
13,397,11,11
13,398,11,11
13,399,11,11
13,400,11,11
13,401,11,11
13,402,11,11
13,403,11,11
13,404,11,11
13,405,11,11
13,406,11,11
13,407,11,11
13,408,11,11
13,409,11,11
13,410,11,11
13,411,11,11
13,412,11,11
13,413,11,11
13,414,11,11
13,415,11,11
13,416,11,11
13,417,11,11
13,418,11,11
13,419,11,11
13,420,11,11
13,421,11,11
13,422,11,11
13,423,11,11
13,424,11,11
13,425,11,11
13,426,11,11
13,427,11,11
13,428,11,11
13,429,11,11
13,430,11,11
13,431,11,11
13,432,11,11
13,433,11,11
13,434,11,11
13,435,11,11
13,436,11,11
13,437,11,11
13,438,11,11
13,439,11,11
13,440,11,11
13,441,11,11
13,442,11,11
13,443,11,11
13,444,11,11
13,445,11,11
13,446,11,11
13,447,11,11
13,448,11,11
13,449,11,11
13,450,11,11
13,451,11,11
13,452,11,11
13,453,11,11
13,454,11,11
13,455,11,11
13,456,11,11
13,457,11,11
13,458,11,11
13,459,11,11
13,460,11,11
13,461,11,11
13,462,11,11
13,463,11,11
13,464,11,11
13,465,11,11
13,466,11,11
13,467,11,11
13,468,11,11
13,469,11,11
13,470,11,11
13,471,11,11
13,472,11,11
13,473,11,15
13,474,11,15
13,475,11,15
13,476,11,15
13,477,11,15
13,478,11,15
13,479,11,15
13,480,11,15
13,481,11,15
13,482,11,15
13,483,11,15
13,484,11,15
13,485,11,15
13,486,11,15
13,487,11,15
13,488,11,15
13,489,11,15
13,490,11,15
13,491,11,15
13,492,11,15
13,493,11,15
13,494,11,15
13,495,11,1
13,496,11,1
13,497,11,1
13,498,11,1
13,499,11,1
13,500,11,1
13,501,11,1
13,502,11,1
13,503,11,1
13,504,11,1
13,505,11,1
13,506,11,1
13,507,11,1
13,508,11,1
13,509,11,1
13,510,11,1
13,511,11,1
13,512,11,1
13,513,11,1
13,514,11,20
13,515,11,20
13,516,11,20
13,517,11,20
13,518,11,20
13,519,11,20
13,520,11,20
13,521,11,20
13,522,11,20
13,523,11,20
13,524,11,20
13,525,11,27
13,526,11,27
13,527,11,27
13,528,11,27
13,529,11,27
13,530,11,27
13,531,11,27
13,532,11,27
13,533,11,27
13,534,11,27
13,535,11,2
13,536,11,2
13,537,11,2
13,538,11,2
13,539,11,2
13,540,11,2
13,541,11,2
13,542,11,2
13,543,11,2
13,544,11,2
13,545,11,2
13,546,11,2
13,547,11,2
13,548,11,2
13,549,11,2
13,550,11,2
13,551,11,2
13,552,11,2
13,553,11,2
13,554,11,2
13,555,11,2
13,556,11,2
13,557,11,2
13,558,11,2
13,559,11,2
13,560,11,2
13,561,11,2
13,562,11,2
13,563,11,2
13,564,11,2
13,565,11,2
13,566,11,2
13,567,11,2
13,568,11,2
13,569,11,2
13,570,11,2
13,571,11,2
13,572,11,2
13,573,11,2
13,574,11,2
13,575,11,2
13,576,11,2
13,577,11,2
13,578,11,2
13,579,11,2
13,580,11,2
13,581,11,2
13,582,11,2
13,583,11,2
13,584,11,2
13,585,11,2
13,586,11,2
13,587,11,2
13,588,11,2
13,589,11,2
13,590,11,2
13,591,11,2
13,592,11,2
13,593,11,2
13,594,11,2
13,595,11,2
13,596,11,2
13,597,11,2
13,598,11,2
13,599,11,2
13,600,11,2
13,601,11,2
13,602,11,2
13,603,11,2
13,604,11,2
13,605,11,2
13,606,11,2
13,607,11,2
13,608,11,2
13,609,11,2
13,610,11,2
13,611,11,2
13,612,11,2
13,613,11,2
13,614,11,2
13,615,11,2
13,616,11,2
13,617,11,2
13,618,11,2
13,619,11,2
13,620,11,2
13,621,11,2
13,622,11,2
13,623,11,2
13,624,11,2
13,625,11,2
13,626,11,2
13,627,11,2
13,628,11,2
13,629,11,2
13,630,11,2
13,631,11,2
13,632,11,2
13,633,11,2
13,634,11,2
13,635,11,2
13,636,11,2
13,637,11,2
13,638,11,2
13,639,11,2
13,640,11,2
13,641,11,2
13,642,11,2
13,643,11,2
13,644,11,2
13,645,11,2
13,646,11,2
13,647,11,2
13,648,11,2
13,649,11,2
13,650,11,2
13,651,11,2
13,652,11,2
13,653,11,2
13,654,11,2
13,655,11,2
13,656,11,2
13,657,11,2
13,658,11,2
13,659,11,2
13,660,11,2
13,661,11,2
13,662,11,2
13,663,11,2
13,664,11,2
13,665,11,2
13,666,11,2
13,667,15,2
13,668,15,2
13,669,15,2
13,670,15,2
13,671,15,2
13,672,15,2
13,673,15,2
13,674,15,2
13,675,1,2
13,676,1,2
13,677,1,2
13,678,1,2
13,679,12,2
13,680,12,2
13,681,12,2
13,682,12,2
13,683,12,2
13,684,12,2
13,685,12,2
13,686,12,2
13,687,12,2
13,688,12,2
13,689,12,2
13,690,12,2
13,691,12,2
13,692,12,2
13,693,12,2
13,694,12,2
13,695,12,2
13,696,12,2
13,697,12,2
13,698,12,2
13,699,3,2
13,700,3,2
13,701,3,2
13,702,3,2
13,703,3,2
13,704,3,2
13,705,3,2
13,706,3,2
13,707,3,2
13,708,22,2
13,709,22,2
13,710,22,2
13,711,22,2
13,712,22,2
13,713,22,2
13,714,22,2
13,715,22,2
13,716,22,2
13,717,22,2
13,718,22,2
13,719,3,2
13,720,3,2
13,721,3,2
13,722,3,2
13,723,3,2
13,724,3,2
13,725,3,2
13,726,3,2
13,727,17,2
13,728,17,2
13,729,17,2
13,730,17,2
13,731,17,2
13,732,17,2
13,733,17,2
13,734,17,2
13,735,17,2
13,736,17,2
13,737,17,2
13,738,17,2
13,739,17,2
13,740,17,2
13,741,17,2
13,742,17,2
13,743,17,2
13,744,17,2
13,745,17,2
13,746,17,2
13,747,17,2
13,748,17,2
13,749,17,2
13,750,17,2
13,751,17,2
13,752,17,2
13,753,17,2
13,754,4,2
13,755,4,2
13,756,4,2
13,757,4,2
13,758,4,2
13,759,4,2
13,760,4,2
13,761,4,2
13,762,4,2
13,763,4,2
13,764,4,2
13,765,4,2
13,766,4,2
13,767,4,2
13,768,4,2
13,769,4,2
13,770,4,2
13,771,4,2
13,772,4,2
13,773,4,2
13,774,4,2
13,775,4,2
13,776,4,2
13,777,4,2
13,778,4,2
13,779,4,2
13,780,4,2
13,781,4,2
13,782,4,2
13,783,4,2
13,784,4,2
13,785,4,2
13,786,4,2
13,787,4,2
13,788,4,2
13,789,4,2
13,790,4,2
13,791,4,2
13,792,9,2
13,793,9,2
13,794,9,2
13,795,1,2
13,796,1,2
13,797,1,2
13,798,1,2
13,799,1,2
13,800,1,2
13,801,1,2
13,802,21,2
13,803,21,2
13,804,21,2
13,805,21,2
13,806,21,2
13,807,21,2
13,808,15,2
13,809,15,2
13,810,15,2
13,811,15,2
13,812,15,2
13,813,15,2
13,814,15,2
13,815,15,2
13,816,15,2
13,817,15,2
13,818,15,2
13,819,15,2
13,820,15,2
13,821,15,2
13,822,15,2
13,823,15,2
13,824,15,2
13,825,15,2
13,826,15,2
13,827,15,2
13,828,15,2
13,829,15,2
13,830,15,2
13,831,15,2
13,832,15,2
13,833,15,2
13,834,17,2
13,835,17,2
13,836,17,2
13,837,17,2
13,838,17,2
13,839,17,2
13,840,17,2
13,841,17,2
13,842,17,2
13,843,17,2
13,844,17,2
13,845,17,2
13,846,17,2
13,847,17,2
13,848,17,2
13,849,17,2
13,850,17,2
13,851,17,2
13,852,17,2
13,853,17,2
13,854,17,2
13,855,17,2
13,856,17,2
13,857,17,2
13,858,17,2
13,859,17,2
13,860,17,2
13,861,17,2
13,862,10,2
13,863,10,2
13,864,22,2
13,865,22,2
13,866,22,2
13,867,22,2
13,868,22,2
13,869,22,2
13,870,22,2
13,871,22,2
13,872,22,2
13,873,22,2
13,874,22,2
13,875,22,2
13,876,22,2
13,877,22,2
13,878,22,2
13,879,22,2
13,880,22,2
13,881,22,2
13,882,22,2
13,883,22,2
13,884,22,2
13,885,22,2
13,886,22,2
13,887,22,2
13,888,22,2
13,889,22,2
13,890,12,2
13,891,12,2
13,892,12,2
13,893,12,2
13,894,12,2
13,895,12,2
13,896,12,2
13,897,14,2
13,898,14,2
13,899,14,2
13,900,14,2
13,901,14,2
13,902,14,2
13,903,14,2
13,904,14,2
13,905,14,2
13,906,14,2
13,907,14,2
13,908,14,2
13,909,14,2
13,910,14,2
13,911,14,2
13,912,14,2
13,913,14,2
13,914,14,2
13,915,14,2
13,916,14,2
13,917,14,2
13,918,27,2
13,919,27,2
13,920,27,2
13,921,27,2
13,922,27,2
13,923,27,2
13,924,22,2
13,925,22,2
13,926,22,2
13,927,12,2
13,928,12,2
13,929,12,2
13,930,12,2
13,931,12,2
13,932,12,2
13,933,12,2
13,934,12,2
13,935,12,2
13,936,12,2
13,937,12,2
13,938,12,2
13,939,12,2
13,940,12,2
13,941,12,2
13,942,12,2
13,943,12,2
13,944,12,2
13,945,2,2
13,946,2,2
13,947,2,2
13,948,2,2
13,949,2,2
13,950,2,2
13,951,2,2
13,952,2,2
13,953,2,2
13,954,2,2
13,955,2,2
13,956,2,2
13,957,2,2
13,958,2,2
13,959,2,2
13,960,2,2
13,961,2,2
13,962,2,2
13,963,2,2
13,964,2,2
13,965,2,2
13,966,2,2
13,967,2,2
13,968,2,2
13,969,2,2
13,970,2,2
13,971,2,2
13,972,2,2
13,973,2,2
13,974,2,2
13,975,2,2
13,976,2,2
13,977,2,2
13,978,2,2
13,979,2,2
13,980,2,2
13,981,2,2
13,982,2,2
13,983,2,2
13,984,2,2
13,985,2,2
13,986,2,2
13,987,2,2
13,988,2,2
13,989,2,2
13,990,2,2
13,991,2,2
13,992,2,2
13,993,2,2
13,994,2,2
13,995,2,2
13,996,2,2
13,997,2,2
13,998,2,2
13,999,2,2
13,1000,2,2
13,1001,2,2
13,1002,2,2
13,1003,2,2
13,1004,2,2
13,1005,2,2
13,1006,2,2
13,1007,2,2
13,1008,2,2
13,1009,2,2
13,1010,2,2
13,1011,2,2
13,1012,2,2
13,1013,2,2
13,1014,2,2
13,1015,2,2
13,1016,2,2
13,1017,2,2
13,1018,2,2
13,1019,2,2
13,1020,2,2
13,1021,2,2
13,1022,2,2
13,1023,2,2
13,1024,2,2
13,1025,2,2
13,1026,2,2
13,1027,2,2
13,1028,2,2
13,1029,2,2
13,1030,2,2
13,1031,2,2
13,1032,2,2
13,1033,2,2
13,1034,2,2
13,1035,2,2
13,1036,2,2
13,1037,2,2
13,1038,2,2
13,1039,2,2
13,1040,2,2
13,1041,2,2
13,1042,2,2
13,1043,2,2
13,1044,2,2
13,1045,2,2
13,1046,2,2
13,1047,2,2
13,1048,2,2
13,1049,2,2
13,1050,2,2
13,1051,2,2
13,1052,2,2
13,1053,2,2
13,1054,2,2
13,1055,2,2
13,1056,2,2
13,1057,2,2
13,1058,2,2
13,1059,2,2
13,1060,2,2
13,1061,2,2
13,1062,2,2
13,1063,2,2
13,1064,2,2
13,1065,2,2
13,1066,2,2
13,1067,2,2
13,1068,2,2
13,1069,2,2
13,1070,2,2
13,1071,2,2
13,1072,2,2
13,1073,2,2
13,1074,2,2
13,1075,2,2
13,1076,2,2
13,1077,2,2
13,1078,2,2
13,1079,2,2
13,1080,2,2
13,1081,2,2
13,1082,2,2
13,1083,2,2
13,1084,2,2
13,1085,2,2
13,1086,2,2
13,1087,2,2
13,1088,2,2
13,1089,2,2
13,1090,2,2
13,1091,2,2
13,1092,2,2
13,1093,2,2
13,1094,2,2
13,1095,2,2
13,1096,2,2
13,1097,2,2
13,1098,2,2
13,1099,2,2
13,1100,2,2
13,1101,2,2
13,1102,2,2
13,1103,2,2
13,1104,2,2
13,1105,2,2
13,1106,2,2
13,1107,2,2
13,1108,2,2
13,1109,2,2
13,1110,2,2
13,1111,2,2
13,1112,2,2
13,1113,2,2
13,1114,2,2
13,1115,2,2
13,1116,2,2
13,1117,2,2
13,1118,2,2
13,1119,2,2
13,1120,2,2
13,1121,2,2
13,1122,2,2
13,1123,2,2
13,1124,2,2
13,1125,2,2
13,1126,2,2
13,1127,2,2
13,1128,2,2
13,1129,2,2
13,1130,2,2
13,1131,2,2
13,1132,2,2
13,1133,2,2
13,1134,2,2
13,1135,2,2
13,1136,2,2
13,1137,2,2
13,1138,2,2
13,1139,2,2
13,1140,2,2
13,1141,2,2
13,1142,2,2
13,1143,2,2
13,1144,2,2
13,1145,2,2
13,1146,2,2
13,1147,2,2
13,1148,2,2
13,1149,2,2
13,1150,2,2
13,1151,2,2
13,1152,2,2
13,1153,2,2
13,1154,2,2
13,1155,2,2
13,1156,2,2
13,1157,2,2
13,1158,2,2
13,1159,1,2
13,1160,1,2
13,1161,1,2
13,1162,27,2
13,1163,12,2
13,1164,12,2
13,1165,12,2
13,1166,12,2
13,1167,12,2
13,1168,12,2
13,1169,12,2
13,1170,12,2
13,1171,12,2
13,1172,12,2
13,1173,12,2
13,1174,12,2
13,1175,12,2
13,1176,12,2
13,1177,12,2
13,1178,12,2
13,1179,12,2
13,1180,12,2
13,1181,12,2
13,1182,12,2
13,1183,12,2
13,1184,12,2
13,1185,12,2
13,1186,12,2
13,1187,12,2
13,1188,12,2
13,1189,12,2
13,1190,12,2
13,1191,12,2
13,1192,12,2
13,1193,12,2
13,1194,12,2
13,1195,12,2
13,1196,12,2
13,1197,12,2
13,1198,12,2
13,1199,12,2
13,1200,12,2
13,1201,12,2
13,1202,13,2
13,1203,13,2
13,1204,13,2
13,1205,13,2
13,1206,13,2
13,1207,13,2
13,1208,13,2
13,1209,13,2
13,1210,13,2
13,1211,13,2
13,1212,13,2
13,1213,13,2
13,1214,13,2
13,1215,13,2
13,1216,13,2
13,1217,13,2
13,1218,13,2
13,1219,13,2
13,1220,13,2
13,1221,13,2
13,1222,13,2
13,1223,13,2
13,1224,13,2
13,1225,13,2
13,1226,13,2
13,1227,13,2
13,1228,13,2
13,1229,13,2
13,1230,13,2
13,1231,15,2
13,1232,15,2
13,1233,15,2
13,1234,15,2
13,1235,15,2
13,1236,15,2
13,1237,15,2
13,1238,13,2
13,1239,13,2
13,1240,13,2
13,1241,13,2
13,1242,13,2
13,1243,13,2
13,1244,13,2
13,1245,13,2
13,1246,13,2
13,1247,13,2
13,1248,13,2
13,1249,13,2
13,1250,13,2
13,1251,13,2
13,1252,13,2
13,1253,13,2
13,1254,13,2
13,1255,13,2
13,1256,13,2
13,1257,13,2
13,1258,13,2
13,1259,13,2
13,1260,13,2
13,1261,13,2
13,1262,13,2
13,1263,13,2
13,1264,13,2
13,1265,13,2
13,1266,13,2
13,1267,13,2
13,1268,13,2
13,1269,13,2
13,1270,13,2
13,1271,13,2
13,1272,13,2
13,1273,13,2
13,1274,10,2
13,1275,10,2
13,1276,10,2
13,1277,13,2
13,1278,13,2
13,1279,13,2
13,1280,13,2
13,1281,13,2
13,1282,13,2
13,1283,13,2
13,1284,13,2
13,1285,13,2
13,1286,13,2
13,1287,13,2
13,1288,13,2
13,1289,13,2
13,1290,13,2
13,1291,13,2
13,1292,13,2
13,1293,13,2
13,1294,13,2
13,1295,13,2
13,1296,13,2
13,1297,13,2
13,1298,13,2
13,1299,13,2
13,1300,13,2
13,1301,13,2
13,1302,13,2
13,1303,13,2
13,1304,13,2
13,1305,13,2
13,1306,13,2
13,1307,13,2
13,1308,13,2
13,1309,13,2
13,1310,13,2
13,1311,13,2
13,1312,13,2
13,1313,13,2
13,1314,13,2
13,1315,13,2
13,1316,13,2
13,1317,13,2
13,1318,13,2
13,1319,13,2
13,1320,13,2
13,1321,7,2
13,1322,7,2
13,1323,7,2
13,1324,7,27
13,1325,7,27
13,1326,7,27
13,1327,7,27
13,1328,7,27
13,1329,7,22
13,1330,7,22
13,1331,7,22
13,1332,7,22
13,1333,7,22
13,1334,8,22
13,1335,8,22
13,1336,8,12
13,1337,8,12
13,1338,8,12
13,1339,8,12
13,1340,8,12
13,1341,8,12
13,1342,8,12
13,1343,8,18
13,1344,8,18
13,1345,8,18
13,1346,8,18
13,1347,8,18
13,1348,8,18
13,1349,8,18
13,1350,8,18
13,1351,8,18
13,1352,9,18
13,1353,9,18
13,1354,9,18
13,1355,12,18
13,1356,12,18
13,1357,12,18
13,1358,12,18
13,1359,12,18
13,1360,12,18
13,1361,12,18
13,1362,12,18
13,1363,12,18
13,1364,12,18
13,1365,12,18
13,1366,12,18
13,1367,12,18
13,1368,12,18
13,1369,12,18
13,1370,12,18
13,1371,12,18
13,1372,12,18
13,1373,12,18
13,1374,12,18
13,1375,12,18
13,1376,12,18
13,1377,12,18
13,1378,12,18
13,1379,12,18
13,1380,12,17
13,1381,12,17
13,1382,12,17
13,1383,12,17
13,1384,12,17
13,1385,12,17
13,1386,12,17
13,1387,12,17
13,1388,12,17
13,1389,12,17
13,1390,12,17
13,1391,12,17
13,1392,12,17
13,1393,22,17
13,1394,22,17
13,1395,22,17
13,1396,22,17
13,1397,22,17
13,1398,22,17
13,1399,22,17
13,1400,22,17
13,1401,12,17
13,1402,12,17
13,1403,12,17
13,1404,12,17
13,1405,12,17
13,1406,12,17
13,1407,12,17
13,1408,12,17
13,1409,12,17
13,1410,12,17
13,1411,12,17
13,1412,12,17
13,1413,12,17
13,1414,12,17
13,1415,12,17
13,1416,12,17
13,1417,12,17
13,1418,12,17
13,1419,12,22
13,1420,12,22
13,1421,12,22
13,1422,12,22
13,1423,12,22
13,1424,12,22
13,1425,12,22
13,1426,12,22
13,1427,10,22
13,1428,10,22
13,1429,10,22
13,1430,10,22
13,1431,10,22
13,1432,10,17
13,1433,15,17
13,1434,15,17
13,1435,15,17
13,1436,15,17
13,1437,10,17
13,1438,10,17
13,1439,12,17
14,0,18,2
14,1,18,2
14,2,18,2
14,3,18,2
14,4,18,2
14,5,17,2
14,6,17,2
14,7,17,2
14,8,17,2
14,9,17,25
14,10,25,25
14,11,25,25
14,12,25,25
14,13,25,25
14,14,25,25
14,15,25,25
14,16,25,25
14,17,25,25
14,18,25,27
14,19,17,27
14,20,17,27
14,21,17,27
14,22,17,12
14,23,17,12
14,24,17,12
14,25,17,12
14,26,17,12
14,27,17,12
14,28,17,12
14,29,17,12
14,30,17,12
14,31,17,12
14,32,17,12
14,33,17,12
14,34,17,12
14,35,17,12
14,36,17,12
14,37,17,12
14,38,17,12
14,39,17,12
14,40,17,12
14,41,17,12
14,42,17,12
14,43,17,12
14,44,17,12
14,45,17,12
14,46,17,12
14,47,17,12
14,48,17,12
14,49,17,12
14,50,17,12
14,51,17,10
14,52,17,10
14,53,17,10
14,54,17,10
14,55,17,10
14,56,17,10
14,57,17,10
14,58,17,10
14,59,12,10
14,60,17,10
14,61,17,16
14,62,17,16
14,63,17,16
14,64,17,16
14,65,17,16
14,66,17,16
14,67,17,16
14,68,17,16
14,69,17,16
14,70,17,16
14,71,17,16
14,72,1,16
14,73,1,16
14,74,1,16
14,75,1,16
14,76,22,16
14,77,22,16
14,78,22,16
14,79,22,16
14,80,22,16
14,81,22,16
14,82,22,16
14,83,22,16
14,84,22,16
14,85,22,14
14,86,22,14
14,87,22,14
14,88,22,14
14,89,22,14
14,90,22,14
14,91,22,14
14,92,1,14
14,93,1,14
14,94,1,14
14,95,1,14
14,96,1,14
14,97,1,14
14,98,1,14
14,99,1,14
14,100,1,14
14,101,17,14
14,102,17,14
14,103,17,14
14,104,17,14
14,105,17,14
14,106,17,14
14,107,17,14
14,108,17,14
14,109,17,14
14,110,17,14
14,111,17,14
14,112,17,14
14,113,17,14
14,114,17,14
14,115,17,10
14,116,17,10
14,117,17,10
14,118,17,10
14,119,17,10
14,120,12,10
14,121,12,10
14,122,12,10
14,123,12,10
14,124,12,10
14,125,12,10
14,126,12,10
14,127,12,10
14,128,12,10
14,129,12,10
14,130,12,10
14,131,12,10
14,132,12,10
14,133,12,10
14,134,12,10
14,135,12,10
14,136,12,10
14,137,12,10
14,138,12,9
14,139,12,9
14,140,12,9
14,141,12,9
14,142,1,9
14,143,1,9
14,144,15,9
14,145,15,9
14,146,15,9
14,147,15,9
14,148,15,21
14,149,15,21
14,150,17,21
14,151,17,21
14,152,17,21
14,153,17,21
14,154,17,21
14,155,21,21
14,156,21,21
14,157,21,21
14,158,21,21
14,159,1,21
14,160,1,21
14,161,1,21
14,162,1,21
14,163,1,21
14,164,1,21
14,165,1,21
14,166,1,12
14,167,1,15
14,168,11,15
14,169,11,15
14,170,11,11
14,171,11,11
14,172,11,11
14,173,11,11
14,174,11,11
14,175,11,11
14,176,11,11
14,177,11,11
14,178,11,11
14,179,11,11
14,180,11,11
14,181,11,11
14,182,11,11
14,183,11,11
14,184,11,11
14,185,11,11
14,186,11,11
14,187,11,11
14,188,11,11
14,189,11,11
14,190,11,11
14,191,11,11
14,192,11,11
14,193,11,11
14,194,11,11
14,195,11,11
14,196,11,11
14,197,11,11
14,198,11,11
14,199,11,11
14,200,11,11
14,201,11,11
14,202,11,11
14,203,11,11
14,204,11,11
14,205,11,11
14,206,11,11
14,207,11,11
14,208,11,11
14,209,11,11
14,210,11,11
14,211,11,11
14,212,11,11
14,213,11,11
14,214,11,11
14,215,11,11
14,216,11,11
14,217,11,11
14,218,11,11
14,219,11,11
14,220,11,11
14,221,11,11
14,222,11,11
14,223,11,11
14,224,11,11
14,225,11,11
14,226,11,11
14,227,11,11
14,228,11,11
14,229,11,11
14,230,11,11
14,231,11,11
14,232,11,11
14,233,11,11
14,234,11,11
14,235,11,11
14,236,11,11
14,237,11,11
14,238,11,11
14,239,11,11
14,240,11,11
14,241,11,11
14,242,11,11
14,243,11,11
14,244,11,11
14,245,11,11
14,246,11,11
14,247,11,11
14,248,11,11
14,249,11,11
14,250,11,11
14,251,11,11
14,252,11,11
14,253,11,11
14,254,11,11
14,255,11,11
14,256,11,11
14,257,11,11
14,258,11,11
14,259,11,11
14,260,11,11
14,261,11,11
14,262,11,11
14,263,11,11
14,264,11,11
14,265,11,11
14,266,11,11
14,267,11,11
14,268,11,11
14,269,11,11
14,270,11,11
14,271,11,11
14,272,11,11
14,273,11,11
14,274,11,11
14,275,11,11
14,276,11,11
14,277,11,11
14,278,11,11
14,279,11,11
14,280,11,11
14,281,11,11
14,282,11,11
14,283,11,11
14,284,11,11
14,285,11,11
14,286,11,11
14,287,11,11
14,288,11,11
14,289,11,11
14,290,11,11
14,291,11,11
14,292,11,11
14,293,11,11
14,294,11,11
14,295,11,11
14,296,11,11
14,297,11,11
14,298,11,11
14,299,11,11
14,300,11,11
14,301,11,11
14,302,11,11
14,303,11,11
14,304,11,11
14,305,11,11
14,306,11,11
14,307,11,11
14,308,11,11
14,309,11,11
14,310,11,11
14,311,11,11
14,312,11,11
14,313,11,11
14,314,11,11
14,315,11,11
14,316,11,11
14,317,11,11
14,318,11,11
14,319,11,11
14,320,11,11
14,321,11,11
14,322,11,11
14,323,11,11
14,324,11,11
14,325,11,11
14,326,11,11
14,327,11,11
14,328,11,11
14,329,11,11
14,330,11,11
14,331,11,11
14,332,11,11
14,333,11,11
14,334,11,11
14,335,11,11
14,336,11,11
14,337,11,11
14,338,11,11
14,339,11,11
14,340,11,11
14,341,11,11
14,342,11,11
14,343,11,11
14,344,11,11
14,345,11,11
14,346,11,11
14,347,11,11
14,348,11,11
14,349,11,11
14,350,11,11
14,351,11,11
14,352,11,11
14,353,11,11
14,354,11,11
14,355,11,11
14,356,11,11
14,357,11,11
14,358,11,11
14,359,11,11
14,360,11,11
14,361,11,11
14,362,11,11
14,363,11,11
14,364,11,11
14,365,11,11
14,366,11,11
14,367,11,11
14,368,11,11
14,369,11,11
14,370,11,11
14,371,11,11
14,372,11,11
14,373,11,11
14,374,11,11
14,375,11,11
14,376,11,11
14,377,11,11
14,378,11,11
14,379,11,11
14,380,11,11
14,381,11,11
14,382,11,11
14,383,11,11
14,384,11,11
14,385,11,11
14,386,11,11
14,387,11,11
14,388,11,11
14,389,11,11
14,390,11,11
14,391,11,11
14,392,11,11
14,393,11,11
14,394,11,11
14,395,11,11
14,396,11,11
14,397,11,11
14,398,11,11
14,399,11,11
14,400,11,11
14,401,11,11
14,402,11,11
14,403,11,11
14,404,11,11
14,405,11,11
14,406,11,11
14,407,11,11
14,408,11,11
14,409,11,11
14,410,11,11
14,411,11,11
14,412,11,11
14,413,11,11
14,414,11,11
14,415,11,11
14,416,11,11
14,417,11,11
14,418,11,11
14,419,11,11
14,420,11,11
14,421,11,11
14,422,11,11
14,423,11,11
14,424,11,11
14,425,11,11
14,426,11,11
14,427,11,11
14,428,11,11
14,429,11,11
14,430,11,11
14,431,11,11
14,432,11,11
14,433,11,11
14,434,11,11
14,435,11,11
14,436,11,11
14,437,11,11
14,438,11,11
14,439,11,11
14,440,11,11
14,441,11,11
14,442,11,11
14,443,11,11
14,444,11,11
14,445,11,11
14,446,11,11
14,447,11,11
14,448,11,11
14,449,11,11
14,450,11,11
14,451,11,11
14,452,11,11
14,453,11,11
14,454,11,11
14,455,11,11
14,456,11,11
14,457,11,11
14,458,11,11
14,459,11,11
