Day,Minute,Occupant-1 Activity,Occupant-2 Activity
13,540,11,17
13,541,11,17
13,542,11,17
13,543,11,17
13,544,11,17
13,545,11,17
13,546,11,17
13,547,11,17
13,548,11,17
13,549,11,17
13,550,11,17
13,551,11,17
13,552,11,17
13,553,11,17
13,554,11,17
13,555,11,17
13,556,11,17
13,557,15,17
13,558,15,17
13,559,15,17
13,560,15,17
13,561,27,17
13,562,27,17
13,563,27,17
13,564,27,17
13,565,27,17
13,566,27,14
13,567,1,14
13,568,1,14
13,569,1,14
13,570,1,14
13,571,1,14
13,572,1,14
13,573,1,14
13,574,1,14
13,575,1,14
13,576,18,14
13,577,18,14
13,578,18,14
13,579,18,14
13,580,18,14
13,581,18,14
13,582,18,14
13,583,18,14
13,584,18,14
13,585,18,14
13,586,18,14
13,587,18,14
13,588,18,14
13,589,18,27
13,590,18,27
13,591,18,27
13,592,18,27
13,593,18,27
13,594,18,1
13,595,21,1
13,596,21,1
13,597,21,1
13,598,1,1
13,599,1,1
13,600,1,1
13,601,1,1
13,602,1,1
13,603,1,1
13,604,2,2
13,605,2,2
13,606,2,2
13,607,2,2
13,608,2,2
13,609,2,2
13,610,2,2
13,611,2,2
13,612,2,2
13,613,2,2
13,614,2,2
13,615,2,2
13,616,2,2
13,617,2,2
13,618,2,2
13,619,2,2
13,620,2,2
13,621,2,2
13,622,2,2
13,623,2,2
13,624,2,2
13,625,2,2
13,626,2,2
13,627,2,2
13,628,2,2
13,629,2,2
13,630,2,2
13,631,2,2
13,632,2,2
13,633,2,2
13,634,2,2
13,635,2,2
13,636,2,2
13,637,2,2
13,638,2,2
13,639,2,2
13,640,2,2
13,641,2,2
13,642,2,2
13,643,2,2
13,644,2,2
13,645,2,2
13,646,2,2
13,647,2,2
13,648,2,2
13,649,2,2
13,650,2,2
13,651,2,2
13,652,2,2
13,653,2,2
13,654,2,2
13,655,2,2
13,656,2,2
13,657,2,2
13,658,2,2
13,659,2,2
13,660,2,2
13,661,2,2
13,662,2,2
13,663,2,2
13,664,2,2
13,665,2,2
13,666,2,2
13,667,2,2
13,668,2,2
13,669,2,2
13,670,2,2
13,671,2,2
13,672,2,2
13,673,2,2
13,674,2,2
13,675,2,2
13,676,2,2
13,677,2,2
13,678,2,2
13,679,2,2
13,680,2,2
13,681,2,2
13,682,2,2
13,683,2,2
13,684,2,2
13,685,2,2
13,686,2,2
13,687,2,2
13,688,2,2
13,689,2,2
13,690,2,2
13,691,2,2
13,692,2,2
13,693,2,2
13,694,2,2
13,695,2,2
13,696,2,2
13,697,2,2
13,698,2,2
13,699,2,2
13,700,2,2
13,701,2,2
13,702,2,2
13,703,2,2
13,704,2,2
13,705,2,2
13,706,2,2
13,707,2,2
13,708,2,2
13,709,2,2
13,710,2,2
13,711,2,2
13,712,2,2
13,713,2,2
13,714,2,2
13,715,2,2
13,716,2,2
13,717,2,2
13,718,2,2
13,719,2,2
13,720,2,2
13,721,2,2
13,722,2,2
13,723,2,2
13,724,2,2
13,725,2,2
13,726,2,2
13,727,2,2
13,728,2,2
13,729,2,2
13,730,2,2
13,731,2,2
13,732,2,2
13,733,2,2
13,734,2,2
13,735,2,2
13,736,2,2
13,737,2,2
13,738,2,2
13,739,2,2
13,740,2,2
13,741,2,2
13,742,2,2
13,743,2,2
13,744,2,2
13,745,2,2
13,746,2,2
13,747,2,2
13,748,2,2
13,749,2,2
13,750,2,2
13,751,2,2
13,752,2,2
13,753,2,2
13,754,2,2
13,755,2,2
13,756,2,2
13,757,2,2
13,758,2,2
13,759,2,2
13,760,2,2
13,761,2,2
13,762,2,2
13,763,2,2
13,764,2,2
13,765,2,2
13,766,2,2
13,767,2,2
13,768,2,2
13,769,2,2
13,770,2,2
13,771,2,2
13,772,2,2
13,773,2,2
13,774,2,2
13,775,2,2
13,776,2,2
13,777,2,2
13,778,2,2
13,779,2,2
13,780,2,2
13,781,2,2
13,782,2,2
13,783,2,2
13,784,2,2
13,785,2,2
13,786,2,2
13,787,2,2
13,788,2,2
13,789,2,2
13,790,2,2
13,791,2,2
13,792,2,2
13,793,2,2
13,794,2,2
13,795,2,2
13,796,2,2
13,797,2,2
13,798,2,2
13,799,2,2
13,800,2,2
13,801,2,2
13,802,2,2
13,803,2,2
13,804,2,2
13,805,2,2
13,806,2,2
13,807,2,2
13,808,2,2
13,809,2,2
13,810,2,2
13,811,2,2
13,812,2,2
13,813,2,2
13,814,2,2
13,815,2,2
13,816,2,2
13,817,2,2
13,818,2,2
13,819,2,2
13,820,2,2
13,821,2,2
13,822,2,2
13,823,2,2
13,824,2,2
13,825,2,2
13,826,2,2
13,827,2,2
13,828,2,2
13,829,2,2
13,830,2,2
13,831,2,2
13,832,2,2
13,833,2,2
13,834,2,2
13,835,2,2
13,836,2,2
13,837,2,2
13,838,2,2
13,839,2,2
13,840,2,2
13,841,2,2
13,842,2,2
13,843,2,2
13,844,2,2
13,845,2,2
13,846,2,2
13,847,2,2
13,848,2,2
13,849,2,2
13,850,2,2
13,851,2,2
13,852,2,2
13,853,2,2
13,854,2,2
13,855,2,2
13,856,2,2
13,857,2,2
13,858,2,2
13,859,2,2
13,860,2,2
13,861,2,2
13,862,2,2
13,863,2,2
13,864,2,2
13,865,2,2
13,866,2,2
13,867,2,2
13,868,2,2
13,869,2,2
13,870,2,2
13,871,2,2
13,872,2,2
13,873,2,2
13,874,2,2
13,875,2,2
13,876,2,2
13,877,2,2
13,878,2,2
13,879,2,2
13,880,2,2
13,881,2,2
13,882,2,2
13,883,2,2
13,884,2,2
13,885,2,2
13,886,2,2
13,887,2,2
13,888,2,2
13,889,2,2
13,890,2,2
13,891,2,2
13,892,2,2
13,893,2,2
13,894,2,2
13,895,2,2
13,896,2,2
13,897,2,2
13,898,2,2
13,899,2,2
13,900,2,2
13,901,2,2
13,902,2,2
13,903,2,2
13,904,2,2
13,905,2,2
13,906,2,2
13,907,2,2
13,908,2,2
13,909,2,2
13,910,2,2
13,911,2,2
13,912,2,2
13,913,2,2
13,914,2,2
13,915,2,2
13,916,2,2
13,917,2,2
13,918,2,2
13,919,2,2
13,920,2,2
13,921,2,2
13,922,2,2
13,923,2,2
13,924,2,2
13,925,2,2
13,926,2,2
13,927,2,2
13,928,2,2
13,929,2,2
13,930,2,2
13,931,2,2
13,932,2,2
13,933,2,2
13,934,2,2
13,935,2,2
13,936,2,2
13,937,2,2
13,938,2,2
13,939,2,2
13,940,2,2
13,941,2,2
13,942,2,2
13,943,2,2
13,944,2,2
13,945,2,2
13,946,2,2
13,947,2,2
13,948,2,2
13,949,2,2
13,950,2,2
13,951,2,2
13,952,2,2
13,953,2,2
13,954,2,2
13,955,2,2
13,956,2,2
13,957,2,2
13,958,2,2
13,959,2,2
13,960,2,2
13,961,2,2
13,962,2,2
13,963,2,2
13,964,2,2
13,965,2,2
13,966,2,2
13,967,2,2
13,968,2,2
13,969,2,2
13,970,2,2
13,971,2,2
13,972,2,2
13,973,2,2
13,974,2,2
13,975,2,2
13,976,2,2
13,977,2,2
13,978,2,2
13,979,2,2
13,980,2,2
13,981,2,2
13,982,2,2
13,983,2,2
13,984,2,2
13,985,2,2
13,986,2,2
13,987,2,2
13,988,2,2
13,989,2,2
13,990,2,2
13,991,2,2
13,992,2,2
13,993,2,2
13,994,2,2
13,995,2,2
13,996,2,2
13,997,2,2
13,998,2,2
13,999,2,2
13,1000,2,2
13,1001,2,2
13,1002,2,2
13,1003,2,2
13,1004,2,2
13,1005,2,2
13,1006,2,2
13,1007,2,2
13,1008,2,2
13,1009,2,2
13,1010,2,2
13,1011,2,2
13,1012,2,2
13,1013,2,2
13,1014,2,2
13,1015,2,2
13,1016,2,2
13,1017,2,2
13,1018,2,2
13,1019,2,2
13,1020,2,2
13,1021,2,2
13,1022,2,2
13,1023,2,2
13,1024,2,2
13,1025,2,2
13,1026,2,2
13,1027,2,2
13,1028,2,2
13,1029,2,2
13,1030,2,2
13,1031,2,2
13,1032,2,2
13,1033,2,2
13,1034,2,2
13,1035,2,2
13,1036,2,2
13,1037,2,2
13,1038,2,2
13,1039,2,2
13,1040,2,2
13,1041,2,2
13,1042,2,2
13,1043,2,2
13,1044,2,2
13,1045,2,2
13,1046,2,2
13,1047,2,2
13,1048,2,2
13,1049,2,2
13,1050,2,2
13,1051,2,2
13,1052,2,2
13,1053,2,2
13,1054,2,2
13,1055,2,2
13,1056,2,2
13,1057,2,2
13,1058,2,2
13,1059,2,2
13,1060,2,2
13,1061,2,2
13,1062,2,2
13,1063,2,2
13,1064,2,2
13,1065,2,2
13,1066,2,2
13,1067,2,2
13,1068,2,2
13,1069,2,2
13,1070,2,2
13,1071,2,2
13,1072,2,2
13,1073,2,2
13,1074,2,2
13,1075,2,2
13,1076,2,2
13,1077,2,2
13,1078,2,2
13,1079,2,2
13,1080,2,2
13,1081,2,2
13,1082,2,2
13,1083,2,2
13,1084,2,2
13,1085,2,2
13,1086,2,2
13,1087,2,2
13,1088,2,2
13,1089,2,2
13,1090,2,2
13,1091,2,2
13,1092,2,2
13,1093,2,2
13,1094,2,2
13,1095,2,2
13,1096,2,2
13,1097,2,2
13,1098,2,2
13,1099,2,2
13,1100,2,2
13,1101,2,2
13,1102,2,2
13,1103,2,2
13,1104,2,2
13,1105,2,2
13,1106,2,2
13,1107,2,2
13,1108,2,2
13,1109,2,2
13,1110,2,2
13,1111,2,2
13,1112,2,2
13,1113,2,2
13,1114,2,2
13,1115,2,2
13,1116,2,2
13,1117,2,2
13,1118,2,2
13,1119,2,2
13,1120,2,2
13,1121,2,2
13,1122,2,2
13,1123,2,2
13,1124,2,2
13,1125,2,2
13,1126,2,2
13,1127,2,2
13,1128,2,2
13,1129,2,2
13,1130,2,2
13,1131,2,2
13,1132,2,2
13,1133,2,2
13,1134,2,2
13,1135,2,2
13,1136,2,2
13,1137,2,2
13,1138,2,2
13,1139,2,2
13,1140,2,2
13,1141,2,2
13,1142,2,2
13,1143,2,2
13,1144,2,2
13,1145,2,2
13,1146,2,2
13,1147,2,2
13,1148,2,2
13,1149,2,2
13,1150,2,2
13,1151,2,2
13,1152,2,2
13,1153,2,2
13,1154,2,2
13,1155,2,2
13,1156,2,2
13,1157,2,2
13,1158,2,2
13,1159,2,2
13,1160,2,2
13,1161,2,2
13,1162,2,2
13,1163,2,2
13,1164,2,2
13,1165,2,2
13,1166,2,2
13,1167,2,2
13,1168,2,2
13,1169,2,2
13,1170,2,2
13,1171,2,2
13,1172,2,2
13,1173,2,2
13,1174,2,2
13,1175,2,2
13,1176,2,2
13,1177,2,2
13,1178,2,2
13,1179,2,2
13,1180,2,2
13,1181,2,2
13,1182,2,2
13,1183,2,2
13,1184,2,2
13,1185,2,2
13,1186,2,2
13,1187,2,2
13,1188,2,2
13,1189,2,2
13,1190,2,2
13,1191,2,2
13,1192,2,2
13,1193,2,2
13,1194,2,2
13,1195,2,2
13,1196,2,2
13,1197,2,2
13,1198,2,2
13,1199,2,2
13,1200,2,2
13,1201,2,2
13,1202,2,2
13,1203,2,2
13,1204,2,2
13,1205,2,2
13,1206,2,2
13,1207,2,2
13,1208,2,2
13,1209,2,2
13,1210,2,2
13,1211,2,2
13,1212,2,2
13,1213,2,2
13,1214,2,2
13,1215,2,2
13,1216,2,2
13,1217,2,2
13,1218,2,2
13,1219,2,2
13,1220,2,2
13,1221,2,2
13,1222,2,2
13,1223,2,2
13,1224,2,2
13,1225,2,2
13,1226,2,2
13,1227,2,2
13,1228,2,2
13,1229,2,2
13,1230,2,2
13,1231,2,2
13,1232,2,2
13,1233,2,2
13,1234,2,2
13,1235,2,2
13,1236,2,2
13,1237,2,2
13,1238,2,2
13,1239,2,2
13,1240,2,2
13,1241,2,2
13,1242,2,2
13,1243,2,2
13,1244,2,2
13,1245,2,2
13,1246,2,2
13,1247,2,2
13,1248,2,2
13,1249,2,2
13,1250,2,2
13,1251,2,2
13,1252,2,2
13,1253,2,2
13,1254,2,2
13,1255,2,2
13,1256,2,2
13,1257,2,2
13,1258,2,2
13,1259,2,2
13,1260,2,2
13,1261,2,2
13,1262,2,2
13,1263,2,2
13,1264,2,2
13,1265,2,2
13,1266,2,2
13,1267,2,2
13,1268,2,2
13,1269,2,2
13,1270,2,2
13,1271,2,2
13,1272,2,2
13,1273,2,2
13,1274,2,2
13,1275,2,2
13,1276,2,2
13,1277,2,2
13,1278,2,2
13,1279,2,2
13,1280,2,2
13,1281,2,2
13,1282,2,2
13,1283,2,2
13,1284,2,2
13,1285,2,2
13,1286,2,2
13,1287,2,2
13,1288,2,2
13,1289,2,2
13,1290,2,2
13,1291,2,2
13,1292,2,2
13,1293,2,2
13,1294,2,2
13,1295,2,2
13,1296,2,2
13,1297,2,2
13,1298,2,2
13,1299,2,2
13,1300,2,2
13,1301,2,2
13,1302,2,2
13,1303,2,2
13,1304,2,2
13,1305,2,2
13,1306,2,2
13,1307,2,2
13,1308,2,2
13,1309,2,2
13,1310,2,2
13,1311,2,2
13,1312,2,2
13,1313,2,2
13,1314,2,2
13,1315,2,2
13,1316,2,2
13,1317,2,2
13,1318,2,2
13,1319,2,2
13,1320,2,2
13,1321,2,2
13,1322,2,2
13,1323,2,2
13,1324,2,2
13,1325,2,2
13,1326,2,2
13,1327,2,2
13,1328,2,2
13,1329,2,2
13,1330,2,2
13,1331,2,2
13,1332,2,2
13,1333,2,2
13,1334,2,2
13,1335,2,2
13,1336,2,2
13,1337,2,2
13,1338,2,2
13,1339,2,2
13,1340,2,2
13,1341,2,2
13,1342,2,2
13,1343,2,2
13,1344,2,2
13,1345,2,2
13,1346,2,2
13,1347,2,2
13,1348,2,2
13,1349,2,2
13,1350,2,2
13,1351,2,2
13,1352,2,2
13,1353,2,2
13,1354,2,2
13,1355,2,2
13,1356,2,2
13,1357,2,2
13,1358,2,2
13,1359,2,2
13,1360,2,2
13,1361,2,2
13,1362,2,2
13,1363,2,2
13,1364,2,2
13,1365,2,2
13,1366,2,2
13,1367,2,2
13,1368,2,2
13,1369,2,2
13,1370,2,2
13,1371,2,2
13,1372,2,2
13,1373,2,2
13,1374,2,2
13,1375,2,2
13,1376,2,2
13,1377,2,2
13,1378,2,2
13,1379,2,2
13,1380,2,2
13,1381,2,2
13,1382,2,2
13,1383,2,2
13,1384,2,2
13,1385,2,2
13,1386,2,2
13,1387,2,2
13,1388,1,1
13,1389,15,1
13,1390,27,27
13,1391,27,27
13,1392,27,27
13,1393,25,25
13,1394,25,1
13,1395,12,12
13,1396,12,12
13,1397,12,12
13,1398,12,12
13,1399,12,12
13,1400,12,12
13,1401,12,12
13,1402,12,12
13,1403,12,12
13,1404,12,12
13,1405,12,12
13,1406,12,12
13,1407,12,12
13,1408,12,12
13,1409,12,12
13,1410,12,12
13,1411,12,12
13,1412,12,12
13,1413,12,12
13,1414,12,12
13,1415,12,12
13,1416,12,12
13,1417,12,12
13,1418,12,12
13,1419,12,12
13,1420,12,12
13,1421,12,12
13,1422,12,12
13,1423,12,12
13,1424,12,12
13,1425,12,12
13,1426,12,12
13,1427,12,12
13,1428,12,12
13,1429,12,12
13,1430,12,12
13,1431,12,12
13,1432,12,12
13,1433,12,12
13,1434,12,12
13,1435,12,12
13,1436,12,12
13,1437,12,12
13,1438,12,12
13,1439,12,12
14,0,12,12
14,1,12,12
14,2,12,12
14,3,12,12
14,4,12,12
14,5,12,12
14,6,12,12
14,7,12,12
14,8,12,12
14,9,12,12
14,10,12,12
14,11,12,12
14,12,12,12
14,13,12,12
14,14,12,12
14,15,12,12
14,16,12,12
14,17,12,12
14,18,12,12
14,19,12,12
14,20,12,12
14,21,12,12
14,22,12,12
14,23,12,12
14,24,12,12
14,25,12,12
14,26,12,12
14,27,12,12
14,28,12,12
14,29,12,12
14,30,12,12
14,31,12,12
14,32,12,12
14,33,12,12
14,34,12,12
14,35,12,12
14,36,12,12
14,37,12,12
14,38,12,12
14,39,15,12
14,40,11,12
14,41,11,12
14,42,11,12
14,43,11,12
14,44,11,12
14,45,11,12
14,46,11,12
14,47,11,12
14,48,11,12
14,49,11,12
14,50,11,12
14,51,11,12
14,52,11,12
14,53,11,12
14,54,11,12
14,55,11,12
14,56,11,12
14,57,11,15
14,58,11,12
14,59,11,12
14,60,11,12
14,61,11,12
14,62,11,12
14,63,11,12
14,64,11,12
14,65,11,12
14,66,11,12
14,67,11,12
14,68,11,12
14,69,11,12
14,70,11,12
14,71,11,12
14,72,11,12
14,73,11,12
14,74,11,12
14,75,11,12
14,76,11,12
14,77,11,12
14,78,11,12
14,79,11,12
14,80,11,12
14,81,11,12
14,82,11,12
14,83,11,12
14,84,11,12
14,85,11,12
14,86,11,12
14,87,11,12
14,88,11,12
14,89,11,11
14,90,11,11
14,91,11,11
14,92,11,11
14,93,11,11
14,94,11,11
14,95,11,11
14,96,11,11
14,97,11,11
14,98,11,11
14,99,11,11
14,100,11,11
14,101,11,11
14,102,11,11
14,103,11,11
14,104,11,11
14,105,11,11
14,106,11,11
14,107,11,11
14,108,11,11
14,109,11,11
14,110,11,11
14,111,11,11
14,112,11,11
14,113,11,11
14,114,11,11
14,115,11,11
14,116,11,11
14,117,11,11
14,118,11,11
14,119,11,11
14,120,11,11
14,121,11,11
14,122,11,11
14,123,11,11
14,124,11,11
14,125,11,11
14,126,11,11
14,127,11,11
14,128,11,11
14,129,11,11
14,130,11,11
14,131,11,11
14,132,11,11
14,133,11,11
14,134,11,11
14,135,11,11
14,136,11,11
14,137,11,11
14,138,11,11
14,139,11,11
14,140,11,11
14,141,11,11
14,142,11,11
14,143,11,11
14,144,11,11
14,145,11,11
14,146,11,11
14,147,11,11
14,148,11,11
14,149,11,11
14,150,11,11
14,151,11,11
14,152,11,11
14,153,11,11
14,154,11,11
14,155,11,11
14,156,11,11
14,157,11,11
14,158,11,11
14,159,11,11
14,160,11,11
14,161,11,11
14,162,11,11
14,163,11,11
14,164,11,11
14,165,11,11
14,166,11,11
14,167,11,11
14,168,11,11
14,169,11,11
14,170,11,11
14,171,11,11
14,172,11,11
14,173,11,11
14,174,11,11
14,175,11,11
14,176,11,11
14,177,11,11
14,178,11,11
14,179,11,11
14,180,11,11
14,181,11,11
14,182,11,11
14,183,11,11
14,184,11,11
14,185,11,11
14,186,11,11
14,187,11,11
14,188,11,11
14,189,11,11
14,190,11,11
14,191,11,11
14,192,11,11
14,193,11,11
14,194,11,11
14,195,11,11
14,196,11,11
14,197,11,11
14,198,11,11
14,199,11,11
14,200,11,11
14,201,11,11
14,202,11,11
14,203,11,11
14,204,11,11
14,205,11,11
14,206,11,11
14,207,11,11
14,208,11,11
14,209,11,11
14,210,11,11
14,211,11,11
14,212,11,11
14,213,11,11
14,214,11,11
14,215,11,11
14,216,11,11
14,217,11,11
14,218,11,11
14,219,11,11
14,220,11,11
14,221,11,11
14,222,11,11
14,223,11,11
14,224,11,11
14,225,11,11
14,226,11,11
14,227,11,11
14,228,11,11
14,229,11,11
14,230,11,11
14,231,11,11
14,232,11,11
14,233,11,11
14,234,11,11
14,235,11,11
14,236,11,11
14,237,11,11
14,238,11,11
14,239,11,11
14,240,11,11
14,241,11,11
14,242,11,11
14,243,11,11
14,244,11,11
14,245,11,11
14,246,11,11
14,247,11,11
14,248,11,11
14,249,11,11
14,250,11,11
14,251,11,11
14,252,11,11
14,253,11,11
14,254,11,11
14,255,11,11
14,256,11,11
14,257,11,11
14,258,11,11
14,259,11,11
14,260,11,11
14,261,11,11
14,262,11,11
14,263,11,11
14,264,11,11
14,265,11,11
14,266,11,11
14,267,11,11
14,268,11,11
14,269,11,11
14,270,11,11
14,271,11,11
14,272,11,11
14,273,11,11
14,274,11,11
14,275,11,11
14,276,11,11
14,277,11,11
14,278,11,11
14,279,11,11
14,280,11,11
14,281,11,11
14,282,11,11
14,283,11,11
14,284,11,11
14,285,11,11
14,286,11,11
14,287,11,11
14,288,11,11
14,289,11,11
14,290,11,11
14,291,11,11
14,292,11,11
14,293,11,11
14,294,11,11
14,295,11,11
14,296,11,11
14,297,11,11
14,298,11,11
14,299,11,11
14,300,11,11
14,301,11,11
14,302,11,11
14,303,11,11
14,304,11,11
14,305,11,11
14,306,11,11
14,307,11,11
14,308,11,11
14,309,11,11
14,310,11,11
14,311,11,11
14,312,11,11
14,313,11,11
14,314,11,11
14,315,11,11
14,316,11,11
14,317,11,11
14,318,11,11
14,319,11,11
14,320,11,11
14,321,11,11
14,322,11,11
14,323,11,11
14,324,11,11
14,325,11,11
14,326,11,11
14,327,11,11
14,328,11,11
14,329,11,11
14,330,11,11
14,331,11,11
14,332,11,11
14,333,11,11
14,334,11,11
14,335,11,11
14,336,11,11
14,337,11,11
14,338,11,11
14,339,11,11
14,340,11,11
14,341,11,11
14,342,11,11
14,343,11,11
14,344,11,11
14,345,11,11
14,346,11,11
14,347,11,11
14,348,11,11
14,349,11,11
14,350,11,11
14,351,11,11
14,352,11,11
14,353,11,11
14,354,11,11
14,355,11,11
14,356,11,11
14,357,11,11
14,358,11,11
14,359,11,11
14,360,11,11
14,361,11,11
14,362,11,11
14,363,11,11
14,364,11,11
14,365,11,11
14,366,11,11
14,367,11,11
14,368,11,11
14,369,11,11
14,370,11,11
14,371,11,11
14,372,11,11
14,373,11,11
14,374,11,11
14,375,11,11
14,376,11,11
14,377,11,11
14,378,11,11
14,379,11,11
14,380,11,11
14,381,11,11
14,382,11,11
14,383,11,11
14,384,11,11
14,385,11,11
14,386,11,11
14,387,11,11
14,388,11,11
14,389,11,11
14,390,11,11
14,391,11,11
14,392,11,11
14,393,11,11
14,394,11,11
14,395,11,11
14,396,11,11
14,397,11,15
14,398,11,15
14,399,11,15
14,400,11,15
14,401,11,11
14,402,11,11
14,403,11,11
14,404,11,11
14,405,11,11
14,406,11,11
14,407,11,11
14,408,11,11
14,409,11,11
14,410,11,11
14,411,11,11
14,412,11,11
14,413,11,11
14,414,11,11
14,415,11,11
14,416,11,11
14,417,11,11
14,418,11,11
14,419,11,11
14,420,11,11
14,421,11,11
14,422,11,11
14,423,11,11
14,424,11,11
14,425,11,11
14,426,11,11
14,427,11,11
14,428,11,11
14,429,11,11
14,430,11,11
14,431,11,11
14,432,11,11
14,433,11,11
14,434,11,11
14,435,11,11
14,436,11,11
14,437,11,11
14,438,11,11
14,439,11,11
14,440,11,11
14,441,11,11
14,442,11,11
14,443,11,11
14,444,11,11
14,445,11,11
14,446,11,11
14,447,11,11
14,448,11,11
14,449,11,11
14,450,11,11
14,451,11,11
14,452,11,11
14,453,11,11
14,454,11,11
14,455,11,11
14,456,11,11
14,457,11,11
14,458,11,11
14,459,11,11
14,460,11,11
14,461,11,11
14,462,11,11
14,463,11,11
14,464,11,11
14,465,11,11
14,466,11,11
14,467,11,11
14,468,11,11
14,469,11,11
14,470,11,11
14,471,11,11
14,472,11,11
14,473,11,11
14,474,11,11
14,475,11,11
14,476,11,11
14,477,11,11
14,478,11,11
14,479,11,11
14,480,11,11
14,481,11,11
14,482,11,11
14,483,11,11
14,484,11,11
14,485,11,11
14,486,11,11
14,487,11,11
14,488,11,11
14,489,11,11
14,490,11,11
14,491,11,11
14,492,11,11
14,493,11,11
14,494,11,11
14,495,11,11
14,496,11,11
14,497,11,11
14,498,11,11
14,499,11,11
14,500,11,11
14,501,11,11
14,502,11,11
14,503,15,11
14,504,15,11
14,505,15,11
14,506,15,11
14,507,27,11
14,508,27,11
14,509,27,11
14,510,27,15
14,511,1,15
14,512,1,27
14,513,1,27
14,514,1,1
14,515,1,1
14,516,1,1
14,517,1,1
14,518,2,2
14,519,2,2
14,520,2,2
14,521,2,2
14,522,2,2
14,523,2,2
14,524,2,2
14,525,2,2
14,526,2,2
14,527,2,2
14,528,2,2
14,529,2,2
14,530,2,2
14,531,2,2
14,532,2,2
14,533,2,2
14,534,2,2
14,535,2,2
14,536,2,2
14,537,2,2
14,538,2,2
14,539,2,2
14,540,2,2
14,541,2,2
14,542,2,2
14,543,2,2
14,544,2,2
14,545,2,2
14,546,2,2
14,547,2,2
14,548,2,2
14,549,2,2
14,550,2,2
14,551,2,2
14,552,2,2
14,553,2,2
14,554,2,2
14,555,2,2
14,556,2,2
14,557,2,2
14,558,2,2
14,559,2,2
14,560,2,2
14,561,2,2
14,562,2,2
14,563,2,2
14,564,2,2
14,565,2,2
14,566,2,2
14,567,2,2
14,568,2,2
14,569,2,2
14,570,2,2
14,571,2,2
14,572,2,2
14,573,2,2
14,574,2,2
14,575,2,2
14,576,2,2
14,577,2,2
14,578,2,2
14,579,2,2
14,580,2,2
14,581,2,2
14,582,2,2
14,583,2,2
14,584,2,2
14,585,2,2
14,586,2,2
14,587,2,2
14,588,2,2
14,589,2,2
14,590,2,2
14,591,2,2
14,592,2,2
14,593,2,2
14,594,2,2
14,595,2,2
14,596,2,2
14,597,2,2
14,598,2,2
14,599,2,2
14,600,2,2
14,601,2,2
14,602,2,2
14,603,2,2
14,604,2,2
14,605,2,2
14,606,2,2
14,607,2,2
14,608,2,2
14,609,2,2
14,610,2,2
14,611,2,2
14,612,2,2
14,613,2,2
14,614,2,2
14,615,2,2
14,616,2,2
14,617,2,2
14,618,2,2
14,619,2,2
14,620,2,2
14,621,2,2
14,622,2,2
14,623,2,2
14,624,2,2
14,625,2,2
14,626,2,2
14,627,2,2
14,628,2,2
14,629,2,2
14,630,2,2
14,631,2,2
14,632,2,2
14,633,2,2
14,634,2,2
14,635,2,2
14,636,2,2
14,637,2,2
14,638,2,2
14,639,2,2
14,640,2,2
14,641,2,2
14,642,2,2
14,643,2,2
14,644,2,2
14,645,2,2
14,646,2,2
14,647,2,2
14,648,2,2
14,649,2,2
14,650,2,2
14,651,2,2
14,652,2,2
14,653,2,2
14,654,2,2
14,655,2,2
14,656,2,2
14,657,2,2
14,658,2,2
14,659,2,2
14,660,2,2
14,661,2,2
14,662,2,2
14,663,2,2
14,664,2,2
14,665,2,2
14,666,2,2
14,667,2,2
14,668,2,2
14,669,2,2
14,670,2,2
14,671,2,2
14,672,2,2
14,673,2,2
14,674,2,2
14,675,2,2
14,676,2,2
14,677,2,2
14,678,2,2
14,679,2,2
14,680,2,2
14,681,2,2
14,682,2,2
14,683,2,2
14,684,2,2
14,685,2,2
14,686,2,2
14,687,2,2
14,688,2,2
14,689,2,2
14,690,2,2
14,691,2,2
14,692,2,2
14,693,2,2
14,694,2,2
14,695,2,2
14,696,2,2
14,697,2,2
14,698,2,2
14,699,2,2
14,700,2,2
14,701,2,2
14,702,2,2
14,703,2,2
14,704,2,2
14,705,2,2
14,706,2,2
14,707,2,2
14,708,2,2
14,709,2,2
14,710,2,2
14,711,2,2
14,712,2,2
14,713,2,2
14,714,2,2
14,715,2,2
14,716,2,2
14,717,2,2
14,718,2,2
14,719,2,2
14,720,2,2
14,721,2,2
14,722,2,2
14,723,2,2
14,724,2,2
14,725,2,2
14,726,2,2
14,727,2,2
14,728,2,2
14,729,2,2
14,730,2,2
14,731,2,2
14,732,2,2
14,733,2,2
14,734,2,2
14,735,2,2
14,736,2,2
14,737,2,2
14,738,2,2
14,739,2,2
14,740,2,2
14,741,2,2
14,742,2,2
14,743,2,2
14,744,2,2
14,745,2,2
14,746,2,2
14,747,2,2
14,748,2,2
14,749,2,2
14,750,2,2
14,751,2,2
14,752,2,2
14,753,2,2
14,754,2,2
14,755,2,2
14,756,2,2
14,757,2,2
14,758,2,2
14,759,2,2
14,760,2,2
14,761,2,2
14,762,2,2
14,763,2,2
14,764,2,2
14,765,2,2
14,766,2,2
14,767,2,2
14,768,2,2
14,769,2,2
14,770,2,2
14,771,2,2
14,772,2,2
14,773,2,2
14,774,2,2
14,775,2,2
14,776,2,2
14,777,2,2
14,778,2,2
14,779,2,2
14,780,2,2
14,781,2,2
14,782,2,2
14,783,2,2
14,784,2,2
14,785,2,2
14,786,2,2
14,787,2,2
14,788,2,2
14,789,2,2
14,790,2,2
