Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
16,1164,2,0,0,0,0,0.48,0.0,0.0
16,1165,2,0,0,0,0,0.48,0.0,0.0
16,1166,2,0,0,0,0,0.48,0.0,0.0
16,1167,2,0,0,0,0,0.48,0.0,0.0
16,1168,2,0,0,0,0,0.48,0.0,0.0
16,1169,2,0,0,0,0,0.48,0.0,0.0
16,1170,2,0,0,0,0,0.48,0.0,0.0
16,1171,2,0,0,0,0,0.48,0.0,0.0
16,1172,2,0,0,0,0,0.48,0.0,0.0
16,1173,2,0,0,0,0,0.48,0.0,0.0
16,1174,2,0,0,0,0,0.48,0.0,0.0
16,1175,2,0,0,0,0,0.48,0.0,0.0
16,1176,2,0,0,0,0,0.48,0.0,0.0
16,1177,2,0,0,0,0,0.48,0.0,0.0
16,1178,2,0,0,0,0,0.48,0.0,0.0
16,1179,2,0,0,0,0,0.48,0.0,0.0
16,1180,2,0,0,0,0,0.48,0.0,0.0
16,1181,2,0,0,0,0,0.48,0.0,0.0
16,1182,2,0,0,0,0,0.48,0.0,0.0
16,1183,2,0,0,0,0,0.48,0.0,0.0
16,1184,2,0,0,0,0,0.48,0.0,0.0
16,1185,2,0,0,0,0,0.48,0.0,0.0
16,1186,2,0,0,0,0,0.48,0.0,0.0
16,1187,2,0,0,0,0,0.48,0.0,0.0
16,1188,2,0,0,0,0,0.48,0.0,0.0
16,1189,2,0,0,0,0,0.48,0.0,0.0
16,1190,2,0,0,0,0,0.48,0.0,0.0
16,1191,2,0,0,0,0,0.48,0.0,0.0
16,1192,2,0,0,0,0,0.48,0.0,0.0
16,1193,2,0,0,0,0,0.48,0.0,0.0
16,1194,2,0,0,0,0,0.48,0.0,0.0
16,1195,2,0,0,0,0,0.48,0.0,0.0
16,1196,2,0,0,0,0,0.48,0.0,0.0
16,1197,2,0,0,0,0,0.48,0.0,0.0
16,1198,2,0,0,0,0,0.48,0.0,0.0
16,1199,2,0,0,0,0,0.48,0.0,0.0
16,1200,2,0,0,0,0,0.48,0.0,0.0
16,1201,2,0,0,0,0,0.48,0.0,0.0
16,1202,2,0,0,0,0,0.48,0.0,0.0
16,1203,2,0,0,0,0,0.48,0.0,0.0
16,1204,2,0,0,0,0,0.48,0.0,0.0
16,1205,2,0,0,0,0,0.48,0.0,0.0
16,1206,2,0,0,0,0,0.48,0.0,0.0
16,1207,2,0,0,0,0,0.48,0.0,0.0
16,1208,2,0,0,0,0,0.48,0.0,0.0
16,1209,2,0,0,0,0,0.48,0.0,0.0
16,1210,2,0,0,0,0,0.48,0.0,0.0
16,1211,2,0,0,0,0,0.48,0.0,0.0
16,1212,2,0,0,0,0,0.48,0.0,0.0
16,1213,2,0,0,0,0,0.48,0.0,0.0
16,1214,2,0,0,0,0,0.48,0.0,0.0
16,1215,2,0,0,0,0,0.48,0.0,0.0
16,1216,2,0,0,0,0,0.48,0.0,0.0
16,1217,2,0,0,0,0,0.48,0.0,0.0
16,1218,2,0,0,0,0,0.48,0.0,0.0
16,1219,2,0,0,0,0,0.48,0.0,0.0
16,1220,2,0,0,0,0,0.48,0.0,0.0
16,1221,2,0,0,0,0,0.48,0.0,0.0
16,1222,2,0,0,0,0,0.48,0.0,0.0
16,1223,2,0,0,0,0,0.48,0.0,0.0
16,1224,2,0,0,0,0,0.48,0.0,0.0
16,1225,2,0,0,0,0,0.48,0.0,0.0
16,1226,2,0,0,0,0,0.48,0.0,0.0
16,1227,2,0,0,0,0,0.48,0.0,0.0
16,1228,2,0,0,0,0,0.48,0.0,0.0
16,1229,2,0,0,0,0,0.48,0.0,0.0
16,1230,2,0,0,0,0,0.48,0.0,0.0
16,1231,2,0,0,0,0,0.48,0.0,0.0
16,1232,2,0,0,0,0,0.48,0.0,0.0
16,1233,2,0,0,0,0,0.48,0.0,0.0
16,1234,2,0,0,0,0,0.48,0.0,0.0
16,1235,2,0,0,0,0,0.48,0.0,0.0
16,1236,2,0,0,0,0,0.48,0.0,0.0
16,1237,2,0,0,0,0,0.48,0.0,0.0
16,1238,2,0,0,0,0,0.48,0.0,0.0
16,1239,2,0,0,0,0,0.48,0.0,0.0
16,1240,2,0,0,0,0,0.48,0.0,0.0
16,1241,2,0,0,0,0,0.48,0.0,0.0
16,1242,2,0,0,0,0,0.48,0.0,0.0
16,1243,2,0,0,0,0,0.48,0.0,0.0
16,1244,2,0,0,0,0,0.48,0.0,0.0
16,1245,2,0,0,0,0,0.48,0.0,0.0
16,1246,2,0,0,0,0,0.48,0.0,0.0
16,1247,2,0,0,0,0,0.48,0.0,0.0
16,1248,2,0,0,0,0,0.48,0.0,0.0
16,1249,2,0,0,0,0,0.48,0.0,0.0
16,1250,2,0,0,0,0,0.48,0.0,0.0
16,1251,2,0,0,0,0,0.48,0.0,0.0
16,1252,2,0,0,0,0,0.48,0.0,0.0
16,1253,2,0,0,0,0,0.48,0.0,0.0
16,1254,2,0,0,0,0,0.48,0.0,0.0
16,1255,2,0,0,0,0,0.48,0.0,0.0
16,1256,2,0,0,0,0,0.48,0.0,0.0
16,1257,2,0,0,0,0,0.48,0.0,0.0
16,1258,2,0,0,0,0,0.48,0.0,0.0
16,1259,2,0,0,0,0,0.48,0.0,0.0
16,1260,2,0,0,0,0,0.48,0.0,0.0
16,1261,2,0,0,0,0,0.34,0.0,0.0
16,1262,2,0,0,0,0,0.34,0.0,0.0
16,1263,2,0,0,0,0,0.34,0.0,0.0
16,1264,2,0,0,0,0,0.34,0.0,0.0
16,1265,2,0,0,0,0,0.34,0.0,0.0
16,1266,2,0,0,0,0,0.34,0.0,0.0
16,1267,2,0,0,0,0,0.34,0.0,0.0
16,1268,2,0,0,0,0,0.34,0.0,0.0
16,1269,2,0,0,0,0,0.34,0.0,0.0
16,1270,2,0,0,0,0,0.34,0.0,0.0
16,1271,2,0,0,0,0,0.34,0.0,0.0
16,1272,2,0,0,0,0,0.34,0.0,0.0
16,1273,2,0,0,0,0,0.34,0.0,0.0
16,1274,2,0,0,0,0,0.34,0.0,0.0
16,1275,2,0,0,0,0,0.34,0.0,0.0
16,1276,2,0,0,0,0,0.34,0.0,0.0
16,1277,2,0,0,0,0,0.34,0.0,0.0
16,1278,2,0,0,0,0,0.34,0.0,0.0
16,1279,2,0,0,0,0,0.34,0.0,0.0
16,1280,2,0,0,0,0,0.34,0.0,0.0
16,1281,2,0,0,0,0,0.34,0.0,0.0
16,1282,2,0,0,0,0,0.34,0.0,0.0
16,1283,2,0,0,0,0,0.34,0.0,0.0
16,1284,2,0,0,0,0,0.34,0.0,0.0
16,1285,2,0,0,0,0,0.34,0.0,0.0
16,1286,2,0,0,0,0,0.34,0.0,0.0
16,1287,2,0,0,0,0,0.34,0.0,0.0
16,1288,2,0,0,0,0,0.34,0.0,0.0
16,1289,2,0,0,0,0,0.34,0.0,0.0
16,1290,2,0,0,0,0,0.34,0.0,0.0
16,1291,2,0,0,0,0,0.34,0.0,0.0
16,1292,2,0,0,0,0,0.34,0.0,0.0
16,1293,2,0,0,0,0,0.34,0.0,0.0
16,1294,2,0,0,0,0,0.34,0.0,0.0
16,1295,2,0,0,0,0,0.34,0.0,0.0
16,1296,2,0,0,0,0,0.34,0.0,0.0
16,1297,2,0,0,0,0,0.34,0.0,0.0
16,1298,2,0,0,0,0,0.34,0.0,0.0
16,1299,2,0,0,0,0,0.34,0.0,0.0
16,1300,2,0,0,0,0,0.34,0.0,0.0
16,1301,2,0,0,0,0,0.34,0.0,0.0
16,1302,2,0,0,0,0,0.34,0.0,0.0
16,1303,2,0,0,0,0,0.34,0.0,0.0
16,1304,2,0,0,0,0,0.34,0.0,0.0
16,1305,2,0,0,0,0,0.34,0.0,0.0
16,1306,2,0,0,0,0,0.34,0.0,0.0
16,1307,2,0,0,0,0,0.34,0.0,0.0
16,1308,2,0,0,0,0,0.34,0.0,0.0
16,1309,2,0,0,0,0,0.34,0.0,0.0
16,1310,2,0,0,0,0,0.34,0.0,0.0
16,1311,2,0,0,0,0,0.34,0.0,0.0
16,1312,2,0,0,0,0,0.34,0.0,0.0
16,1313,2,0,0,0,0,0.34,0.0,0.0
16,1314,2,0,0,0,0,0.34,0.0,0.0
16,1315,2,0,0,0,0,0.34,0.0,0.0
16,1316,2,0,0,0,0,0.34,0.0,0.0
16,1317,2,0,0,0,0,0.34,0.0,0.0
16,1318,2,0,0,0,0,0.34,0.0,0.0
16,1319,2,0,0,0,0,0.34,0.0,0.0
16,1320,2,0,0,0,0,0.34,0.0,0.0
16,1321,2,0,0,0,0,0.34,0.0,0.0
16,1322,2,0,0,0,0,0.34,0.0,0.0
16,1323,2,0,0,0,0,0.34,0.0,0.0
16,1324,2,0,0,0,0,0.34,0.0,0.0
16,1325,2,0,0,0,0,0.34,0.0,0.0
16,1326,2,0,0,0,0,0.34,0.0,0.0
16,1327,2,0,0,0,0,0.34,0.0,0.0
16,1328,2,0,0,0,0,0.34,0.0,0.0
16,1329,2,0,0,0,0,0.34,0.0,0.0
16,1330,2,0,0,0,0,0.34,0.0,0.0
16,1331,2,0,0,0,0,0.34,0.0,0.0
16,1332,2,0,0,0,0,0.34,0.0,0.0
16,1333,2,0,0,0,0,0.34,0.0,0.0
16,1334,2,0,0,0,0,0.34,0.0,0.0
16,1335,2,0,0,0,0,0.34,0.0,0.0
16,1336,2,0,0,0,0,0.34,0.0,0.0
16,1337,2,0,0,0,0,0.34,0.0,0.0
16,1338,2,0,0,0,0,0.34,0.0,0.0
16,1339,2,0,0,0,0,0.34,0.0,0.0
16,1340,2,0,0,0,0,0.34,0.0,0.0
16,1341,2,0,0,0,0,0.34,0.0,0.0
16,1342,2,0,0,0,0,0.34,0.0,0.0
16,1343,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
16,1344,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
16,1345,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
16,1346,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1347,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1348,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1349,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1350,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1351,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1352,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1353,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1354,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1355,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1356,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1357,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1358,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1359,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1360,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1361,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1362,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1363,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1364,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1365,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1366,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1367,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1368,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1369,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1370,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1371,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1372,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1373,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1374,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1375,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1376,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1377,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1378,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1379,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1380,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1381,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1382,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1383,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1384,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1385,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1386,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1387,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1388,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1389,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1390,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1391,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1392,0,0,1,1,0,0.34,0.06309208633333334,0.021451309353333337
16,1393,0,0,1,1,0,0.34,0.06309208633333334,0.021451309353333337
16,1394,0,0,1,1,0,0.34,0.06309208633333334,0.021451309353333337
16,1395,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1396,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1397,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1398,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1399,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1400,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1401,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1402,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1403,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1404,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1405,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1406,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1407,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1408,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1409,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1410,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1411,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1412,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1413,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1414,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1415,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1416,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1417,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1418,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1419,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1420,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1421,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1422,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1423,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1424,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1425,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1426,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1427,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1428,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1429,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1430,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1431,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1432,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1433,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1434,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1435,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1436,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1437,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1438,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
16,1439,0,0,2,0,0,0.34,0.009909890000000001,0.0033693626000000005
17,0,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,1,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,2,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,3,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,4,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,5,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,6,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,7,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,8,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,9,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,10,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,11,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,12,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,13,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,14,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,15,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,16,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,17,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,18,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,19,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,20,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,21,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,22,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,23,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,24,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,25,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,26,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,27,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,28,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,29,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,30,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,31,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,32,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,33,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,34,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,35,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,36,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,37,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,38,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,39,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,40,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,41,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,42,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,43,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,44,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,45,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,46,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,47,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,48,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,49,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,50,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,51,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,52,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,53,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,54,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,55,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,56,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,57,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,58,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,59,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,60,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,61,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,62,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,63,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,64,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,65,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,66,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,67,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,68,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,69,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,70,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,71,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,72,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,73,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,74,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,75,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,76,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,77,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,78,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,79,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,80,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,81,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,82,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,83,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,84,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,85,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,86,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,87,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,88,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,89,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,90,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,91,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,92,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,93,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,94,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,95,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,96,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,97,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,98,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,99,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,100,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,101,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,102,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,103,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,104,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,105,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,106,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,107,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,108,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,109,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,110,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,111,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,112,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,113,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,114,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,115,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,116,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,117,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,118,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,119,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,120,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,121,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,122,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,123,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,124,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,125,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,126,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,127,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,128,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,129,0,1,0,1,0,0.34,0.06262000966666667,0.02129080328666667
17,130,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,131,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,132,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,133,0,1,0,0,1,0.34,0.03647710816666667,0.012402216776666667
17,134,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
17,135,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
17,136,1,1,0,0,0,0.34,0.006524535000000001,0.0022183419000000003
17,137,2,0,0,0,0,0.34,0.0,0.0
17,138,2,0,0,0,0,0.34,0.0,0.0
17,139,2,0,0,0,0,0.34,0.0,0.0
17,140,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,141,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,142,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,143,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,144,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,145,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,146,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,147,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
17,148,0,1,1,0,0,0.34,0.013521146666666668,0.004597189866666667
