Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
12,154,2,2,0.34,0.0,0.0
12,155,2,2,0.34,0.0,0.0
12,156,2,2,0.34,0.0,0.0
12,157,2,2,0.34,0.0,0.0
12,158,2,2,0.34,0.0,0.0
12,159,2,2,0.34,0.0,0.0
12,160,2,2,0.34,0.0,0.0
12,161,2,2,0.34,0.0,0.0
12,162,2,2,0.34,0.0,0.0
12,163,2,2,0.34,0.0,0.0
12,164,2,2,0.34,0.0,0.0
12,165,2,2,0.34,0.0,0.0
12,166,2,2,0.34,0.0,0.0
12,167,2,2,0.34,0.0,0.0
12,168,2,2,0.34,0.0,0.0
12,169,2,2,0.34,0.0,0.0
12,170,2,2,0.34,0.0,0.0
12,171,2,2,0.34,0.0,0.0
12,172,2,2,0.34,0.0,0.0
12,173,2,2,0.34,0.0,0.0
12,174,2,2,0.34,0.0,0.0
12,175,2,2,0.34,0.0,0.0
12,176,2,2,0.34,0.0,0.0
12,177,2,2,0.34,0.0,0.0
12,178,2,2,0.34,0.0,0.0
12,179,2,2,0.34,0.0,0.0
12,180,2,2,0.34,0.0,0.0
12,181,2,2,0.34,0.0,0.0
12,182,2,2,0.34,0.0,0.0
12,183,2,2,0.34,0.0,0.0
12,184,2,2,0.34,0.0,0.0
12,185,2,2,0.34,0.0,0.0
12,186,2,2,0.34,0.0,0.0
12,187,2,2,0.34,0.0,0.0
12,188,2,2,0.34,0.0,0.0
12,189,2,2,0.34,0.0,0.0
12,190,2,2,0.34,0.0,0.0
12,191,2,2,0.34,0.0,0.0
12,192,2,2,0.34,0.0,0.0
12,193,2,2,0.34,0.0,0.0
12,194,2,2,0.34,0.0,0.0
12,195,2,2,0.34,0.0,0.0
12,196,2,2,0.34,0.0,0.0
12,197,2,2,0.34,0.0,0.0
12,198,2,2,0.34,0.0,0.0
12,199,27,27,0.34,0.011515858068000004,0.003915391743120001
12,200,27,27,0.34,0.011515858068000004,0.003915391743120001
12,201,1,1,0.34,0.0,0.0
12,202,1,1,0.34,0.0,0.0
12,203,1,1,0.34,0.0,0.0
12,204,11,11,0.34,0.004972756893,0.0016907373436200002
12,205,11,11,0.34,0.004972756893,0.0016907373436200002
12,206,11,11,0.34,0.004972756893,0.0016907373436200002
12,207,11,11,0.34,0.004972756893,0.0016907373436200002
12,208,11,11,0.34,0.004972756893,0.0016907373436200002
12,209,11,11,0.34,0.004972756893,0.0016907373436200002
12,210,11,11,0.34,0.004972756893,0.0016907373436200002
12,211,11,11,0.34,0.004972756893,0.0016907373436200002
12,212,11,11,0.34,0.004972756893,0.0016907373436200002
12,213,11,11,0.34,0.004972756893,0.0016907373436200002
12,214,11,11,0.34,0.004972756893,0.0016907373436200002
12,215,11,11,0.34,0.004972756893,0.0016907373436200002
12,216,11,11,0.34,0.004972756893,0.0016907373436200002
12,217,11,11,0.34,0.004972756893,0.0016907373436200002
12,218,11,11,0.34,0.004972756893,0.0016907373436200002
12,219,11,11,0.34,0.004972756893,0.0016907373436200002
12,220,11,11,0.34,0.004972756893,0.0016907373436200002
12,221,11,11,0.34,0.004972756893,0.0016907373436200002
12,222,11,11,0.34,0.004972756893,0.0016907373436200002
12,223,11,11,0.34,0.004972756893,0.0016907373436200002
12,224,11,11,0.34,0.004972756893,0.0016907373436200002
12,225,11,11,0.34,0.004972756893,0.0016907373436200002
12,226,11,11,0.34,0.004972756893,0.0016907373436200002
12,227,11,11,0.34,0.004972756893,0.0016907373436200002
12,228,11,11,0.34,0.004972756893,0.0016907373436200002
12,229,11,11,0.34,0.004972756893,0.0016907373436200002
12,230,11,11,0.34,0.004972756893,0.0016907373436200002
12,231,11,11,0.34,0.004972756893,0.0016907373436200002
12,232,11,11,0.34,0.004972756893,0.0016907373436200002
12,233,11,11,0.34,0.004972756893,0.0016907373436200002
12,234,11,11,0.34,0.004972756893,0.0016907373436200002
12,235,11,11,0.34,0.004972756893,0.0016907373436200002
12,236,11,11,0.34,0.004972756893,0.0016907373436200002
12,237,11,11,0.34,0.004972756893,0.0016907373436200002
12,238,11,11,0.34,0.004972756893,0.0016907373436200002
12,239,11,11,0.34,0.004972756893,0.0016907373436200002
12,240,11,11,0.34,0.004972756893,0.0016907373436200002
12,241,11,11,0.34,0.004972756893,0.0016907373436200002
12,242,11,11,0.34,0.004972756893,0.0016907373436200002
12,243,11,11,0.34,0.004972756893,0.0016907373436200002
12,244,11,11,0.34,0.004972756893,0.0016907373436200002
12,245,11,11,0.34,0.004972756893,0.0016907373436200002
12,246,11,11,0.34,0.004972756893,0.0016907373436200002
12,247,11,11,0.34,0.004972756893,0.0016907373436200002
12,248,11,11,0.34,0.004972756893,0.0016907373436200002
12,249,11,11,0.34,0.004972756893,0.0016907373436200002
12,250,11,11,0.34,0.004972756893,0.0016907373436200002
12,251,11,11,0.34,0.004972756893,0.0016907373436200002
12,252,11,11,0.34,0.004972756893,0.0016907373436200002
12,253,11,11,0.34,0.004972756893,0.0016907373436200002
12,254,11,11,0.34,0.004972756893,0.0016907373436200002
12,255,11,11,0.34,0.004972756893,0.0016907373436200002
12,256,11,11,0.34,0.004972756893,0.0016907373436200002
12,257,11,11,0.34,0.004972756893,0.0016907373436200002
12,258,11,11,0.34,0.004972756893,0.0016907373436200002
12,259,11,11,0.34,0.004972756893,0.0016907373436200002
12,260,11,11,0.34,0.004972756893,0.0016907373436200002
12,261,11,11,0.34,0.004972756893,0.0016907373436200002
12,262,11,11,0.34,0.004972756893,0.0016907373436200002
12,263,11,11,0.34,0.004972756893,0.0016907373436200002
12,264,11,11,0.34,0.004972756893,0.0016907373436200002
12,265,11,11,0.34,0.004972756893,0.0016907373436200002
12,266,11,11,0.34,0.004972756893,0.0016907373436200002
12,267,11,11,0.34,0.004972756893,0.0016907373436200002
12,268,11,11,0.34,0.004972756893,0.0016907373436200002
12,269,11,11,0.34,0.004972756893,0.0016907373436200002
12,270,11,11,0.34,0.004972756893,0.0016907373436200002
12,271,11,11,0.34,0.004972756893,0.0016907373436200002
12,272,11,11,0.34,0.004972756893,0.0016907373436200002
12,273,11,11,0.34,0.004972756893,0.0016907373436200002
12,274,11,11,0.34,0.004972756893,0.0016907373436200002
12,275,11,11,0.34,0.004972756893,0.0016907373436200002
12,276,11,11,0.34,0.004972756893,0.0016907373436200002
12,277,11,11,0.34,0.004972756893,0.0016907373436200002
12,278,11,11,0.34,0.004972756893,0.0016907373436200002
12,279,11,11,0.34,0.004972756893,0.0016907373436200002
12,280,11,11,0.34,0.004972756893,0.0016907373436200002
12,281,11,11,0.34,0.004972756893,0.0016907373436200002
12,282,11,11,0.34,0.004972756893,0.0016907373436200002
12,283,11,11,0.34,0.004972756893,0.0016907373436200002
12,284,11,11,0.34,0.004972756893,0.0016907373436200002
12,285,11,11,0.34,0.004972756893,0.0016907373436200002
12,286,11,11,0.34,0.004972756893,0.0016907373436200002
12,287,11,11,0.34,0.004972756893,0.0016907373436200002
12,288,11,11,0.34,0.004972756893,0.0016907373436200002
12,289,11,11,0.34,0.004972756893,0.0016907373436200002
12,290,11,11,0.34,0.004972756893,0.0016907373436200002
12,291,11,11,0.34,0.004972756893,0.0016907373436200002
12,292,11,11,0.34,0.004972756893,0.0016907373436200002
12,293,11,11,0.34,0.004972756893,0.0016907373436200002
12,294,11,11,0.34,0.004972756893,0.0016907373436200002
12,295,11,11,0.34,0.004972756893,0.0016907373436200002
12,296,11,11,0.34,0.004972756893,0.0016907373436200002
12,297,11,11,0.34,0.004972756893,0.0016907373436200002
12,298,11,11,0.34,0.004972756893,0.0016907373436200002
12,299,11,11,0.34,0.004972756893,0.0016907373436200002
12,300,11,11,0.34,0.004972756893,0.0016907373436200002
12,301,11,11,0.34,0.004972756893,0.0016907373436200002
12,302,11,11,0.34,0.004972756893,0.0016907373436200002
12,303,11,11,0.34,0.004972756893,0.0016907373436200002
12,304,11,11,0.34,0.004972756893,0.0016907373436200002
12,305,11,11,0.34,0.004972756893,0.0016907373436200002
12,306,11,11,0.34,0.004972756893,0.0016907373436200002
12,307,11,11,0.34,0.004972756893,0.0016907373436200002
12,308,11,11,0.34,0.004972756893,0.0016907373436200002
12,309,11,11,0.34,0.004972756893,0.0016907373436200002
12,310,11,11,0.34,0.004972756893,0.0016907373436200002
12,311,11,11,0.34,0.004972756893,0.0016907373436200002
12,312,11,11,0.34,0.004972756893,0.0016907373436200002
12,313,11,11,0.34,0.004972756893,0.0016907373436200002
12,314,11,11,0.34,0.004972756893,0.0016907373436200002
12,315,11,11,0.34,0.004972756893,0.0016907373436200002
12,316,11,11,0.34,0.004972756893,0.0016907373436200002
12,317,11,11,0.34,0.004972756893,0.0016907373436200002
12,318,11,11,0.34,0.004972756893,0.0016907373436200002
12,319,11,11,0.34,0.004972756893,0.0016907373436200002
12,320,11,11,0.34,0.004972756893,0.0016907373436200002
12,321,11,11,0.34,0.004972756893,0.0016907373436200002
12,322,11,11,0.34,0.004972756893,0.0016907373436200002
12,323,11,11,0.34,0.004972756893,0.0016907373436200002
12,324,11,11,0.34,0.004972756893,0.0016907373436200002
12,325,11,11,0.34,0.004972756893,0.0016907373436200002
12,326,11,11,0.34,0.004972756893,0.0016907373436200002
12,327,11,11,0.34,0.004972756893,0.0016907373436200002
12,328,11,11,0.34,0.004972756893,0.0016907373436200002
12,329,11,11,0.34,0.004972756893,0.0016907373436200002
12,330,11,11,0.34,0.004972756893,0.0016907373436200002
12,331,11,11,0.34,0.004972756893,0.0016907373436200002
12,332,11,11,0.34,0.004972756893,0.0016907373436200002
12,333,11,11,0.34,0.004972756893,0.0016907373436200002
12,334,11,11,0.34,0.004972756893,0.0016907373436200002
12,335,11,11,0.34,0.004972756893,0.0016907373436200002
12,336,11,11,0.34,0.004972756893,0.0016907373436200002
12,337,11,11,0.34,0.004972756893,0.0016907373436200002
12,338,11,11,0.34,0.004972756893,0.0016907373436200002
12,339,11,11,0.34,0.004972756893,0.0016907373436200002
12,340,11,11,0.34,0.004972756893,0.0016907373436200002
12,341,11,11,0.34,0.004972756893,0.0016907373436200002
12,342,11,11,0.34,0.004972756893,0.0016907373436200002
12,343,11,11,0.34,0.004972756893,0.0016907373436200002
12,344,11,11,0.34,0.004972756893,0.0016907373436200002
12,345,11,11,0.34,0.004972756893,0.0016907373436200002
12,346,11,11,0.34,0.004972756893,0.0016907373436200002
12,347,11,11,0.34,0.004972756893,0.0016907373436200002
12,348,11,11,0.34,0.004972756893,0.0016907373436200002
12,349,11,11,0.34,0.004972756893,0.0016907373436200002
12,350,11,11,0.34,0.004972756893,0.0016907373436200002
12,351,11,11,0.34,0.004972756893,0.0016907373436200002
12,352,11,11,0.34,0.004972756893,0.0016907373436200002
12,353,11,11,0.34,0.004972756893,0.0016907373436200002
12,354,11,11,0.34,0.004972756893,0.0016907373436200002
12,355,11,11,0.34,0.004972756893,0.0016907373436200002
12,356,11,11,0.34,0.004972756893,0.0016907373436200002
12,357,11,11,0.34,0.004972756893,0.0016907373436200002
12,358,11,11,0.34,0.004972756893,0.0016907373436200002
12,359,11,11,0.34,0.004972756893,0.0016907373436200002
12,360,11,11,0.34,0.004972756893,0.0016907373436200002
12,361,11,11,0.34,0.004972756893,0.0016907373436200002
12,362,11,11,0.34,0.004972756893,0.0016907373436200002
12,363,11,11,0.34,0.004972756893,0.0016907373436200002
12,364,11,11,0.34,0.004972756893,0.0016907373436200002
12,365,11,11,0.34,0.004972756893,0.0016907373436200002
12,366,11,11,0.34,0.004972756893,0.0016907373436200002
12,367,11,11,0.34,0.004972756893,0.0016907373436200002
12,368,11,11,0.34,0.004972756893,0.0016907373436200002
12,369,11,11,0.34,0.004972756893,0.0016907373436200002
12,370,11,11,0.34,0.004972756893,0.0016907373436200002
12,371,11,11,0.34,0.004972756893,0.0016907373436200002
12,372,11,11,0.34,0.004972756893,0.0016907373436200002
12,373,11,11,0.34,0.004972756893,0.0016907373436200002
12,374,11,11,0.34,0.004972756893,0.0016907373436200002
12,375,11,11,0.34,0.004972756893,0.0016907373436200002
12,376,11,11,0.34,0.004972756893,0.0016907373436200002
12,377,11,11,0.34,0.004972756893,0.0016907373436200002
12,378,11,11,0.34,0.004972756893,0.0016907373436200002
12,379,11,11,0.34,0.004972756893,0.0016907373436200002
12,380,11,11,0.34,0.004972756893,0.0016907373436200002
12,381,11,11,0.34,0.004972756893,0.0016907373436200002
12,382,11,11,0.34,0.004972756893,0.0016907373436200002
12,383,11,11,0.34,0.004972756893,0.0016907373436200002
12,384,11,11,0.34,0.004972756893,0.0016907373436200002
12,385,11,11,0.34,0.004972756893,0.0016907373436200002
12,386,11,11,0.34,0.004972756893,0.0016907373436200002
12,387,11,11,0.34,0.004972756893,0.0016907373436200002
12,388,11,11,0.34,0.004972756893,0.0016907373436200002
12,389,11,11,0.34,0.004972756893,0.0016907373436200002
12,390,11,11,0.34,0.004972756893,0.0016907373436200002
12,391,11,11,0.34,0.004972756893,0.0016907373436200002
12,392,11,11,0.34,0.004972756893,0.0016907373436200002
12,393,11,11,0.34,0.004972756893,0.0016907373436200002
12,394,11,11,0.34,0.004972756893,0.0016907373436200002
12,395,11,11,0.34,0.004972756893,0.0016907373436200002
12,396,11,11,0.34,0.004972756893,0.0016907373436200002
12,397,11,11,0.34,0.004972756893,0.0016907373436200002
12,398,11,11,0.34,0.004972756893,0.0016907373436200002
12,399,11,11,0.34,0.004972756893,0.0016907373436200002
12,400,11,11,0.34,0.004972756893,0.0016907373436200002
12,401,11,11,0.34,0.004972756893,0.0016907373436200002
12,402,11,11,0.34,0.004972756893,0.0016907373436200002
12,403,11,11,0.34,0.004972756893,0.0016907373436200002
12,404,11,11,0.34,0.004972756893,0.0016907373436200002
12,405,11,11,0.34,0.004972756893,0.0016907373436200002
12,406,11,11,0.34,0.004972756893,0.0016907373436200002
12,407,11,11,0.34,0.004972756893,0.0016907373436200002
12,408,11,11,0.34,0.004972756893,0.0016907373436200002
12,409,11,11,0.34,0.004972756893,0.0016907373436200002
12,410,11,11,0.34,0.004972756893,0.0016907373436200002
12,411,11,11,0.34,0.004972756893,0.0016907373436200002
12,412,11,11,0.34,0.004972756893,0.0016907373436200002
12,413,11,11,0.34,0.004972756893,0.0016907373436200002
12,414,11,11,0.34,0.004972756893,0.0016907373436200002
12,415,11,11,0.34,0.004972756893,0.0016907373436200002
12,416,11,11,0.34,0.004972756893,0.0016907373436200002
12,417,11,11,0.34,0.004972756893,0.0016907373436200002
12,418,11,11,0.34,0.004972756893,0.0016907373436200002
12,419,11,11,0.34,0.004972756893,0.0016907373436200002
12,420,11,11,0.34,0.004972756893,0.0016907373436200002
12,421,11,11,0.34,0.004972756893,0.0016907373436200002
12,422,11,11,0.34,0.004972756893,0.0016907373436200002
12,423,11,11,0.34,0.004972756893,0.0016907373436200002
12,424,11,11,0.34,0.004972756893,0.0016907373436200002
12,425,11,11,0.34,0.004972756893,0.0016907373436200002
12,426,11,11,0.34,0.004972756893,0.0016907373436200002
12,427,11,11,0.34,0.004972756893,0.0016907373436200002
12,428,11,11,0.34,0.004972756893,0.0016907373436200002
12,429,11,11,0.34,0.004972756893,0.0016907373436200002
12,430,11,11,0.34,0.004972756893,0.0016907373436200002
12,431,11,11,0.34,0.004972756893,0.0016907373436200002
12,432,11,11,0.34,0.004972756893,0.0016907373436200002
12,433,11,11,0.34,0.004972756893,0.0016907373436200002
12,434,11,11,0.34,0.004972756893,0.0016907373436200002
12,435,11,11,0.34,0.004972756893,0.0016907373436200002
12,436,11,11,0.34,0.004972756893,0.0016907373436200002
12,437,11,11,0.34,0.004972756893,0.0016907373436200002
12,438,11,11,0.34,0.004972756893,0.0016907373436200002
12,439,11,11,0.34,0.004972756893,0.0016907373436200002
12,440,11,11,0.34,0.004972756893,0.0016907373436200002
12,441,11,11,0.34,0.004972756893,0.0016907373436200002
12,442,11,11,0.34,0.004972756893,0.0016907373436200002
12,443,11,11,0.34,0.004972756893,0.0016907373436200002
12,444,11,11,0.34,0.004972756893,0.0016907373436200002
12,445,11,11,0.34,0.004972756893,0.0016907373436200002
12,446,11,11,0.34,0.004972756893,0.0016907373436200002
12,447,11,11,0.34,0.004972756893,0.0016907373436200002
12,448,11,11,0.34,0.004972756893,0.0016907373436200002
12,449,11,11,0.34,0.004972756893,0.0016907373436200002
12,450,11,11,0.34,0.004972756893,0.0016907373436200002
12,451,11,11,0.34,0.004972756893,0.0016907373436200002
12,452,11,11,0.34,0.004972756893,0.0016907373436200002
12,453,11,11,0.34,0.004972756893,0.0016907373436200002
12,454,11,11,0.34,0.004972756893,0.0016907373436200002
12,455,11,11,0.34,0.004972756893,0.0016907373436200002
12,456,11,11,0.34,0.004972756893,0.0016907373436200002
12,457,11,11,0.34,0.004972756893,0.0016907373436200002
12,458,11,11,0.34,0.004972756893,0.0016907373436200002
12,459,11,11,0.34,0.004972756893,0.0016907373436200002
12,460,11,11,0.34,0.004972756893,0.0016907373436200002
12,461,11,11,0.34,0.004972756893,0.0016907373436200002
12,462,11,11,0.34,0.004972756893,0.0016907373436200002
12,463,11,11,0.34,0.004972756893,0.0016907373436200002
12,464,11,11,0.34,0.004972756893,0.0016907373436200002
12,465,11,11,0.34,0.004972756893,0.0016907373436200002
12,466,11,11,0.34,0.004972756893,0.0016907373436200002
12,467,11,11,0.34,0.004972756893,0.0016907373436200002
12,468,11,11,0.34,0.004972756893,0.0016907373436200002
12,469,11,11,0.34,0.004972756893,0.0016907373436200002
12,470,11,11,0.34,0.004972756893,0.0016907373436200002
12,471,11,11,0.34,0.004972756893,0.0016907373436200002
12,472,11,11,0.34,0.004972756893,0.0016907373436200002
12,473,11,11,0.34,0.004972756893,0.0016907373436200002
12,474,11,11,0.34,0.004972756893,0.0016907373436200002
12,475,11,11,0.34,0.004972756893,0.0016907373436200002
12,476,11,11,0.34,0.004972756893,0.0016907373436200002
12,477,11,11,0.34,0.004972756893,0.0016907373436200002
12,478,11,11,0.34,0.004972756893,0.0016907373436200002
12,479,11,11,0.34,0.004972756893,0.0016907373436200002
12,480,11,11,0.34,0.004972756893,0.0016907373436200002
12,481,11,11,0.34,0.004972756893,0.0016907373436200002
12,482,11,11,0.34,0.004972756893,0.0016907373436200002
12,483,11,11,0.34,0.004972756893,0.0016907373436200002
12,484,11,11,0.34,0.004972756893,0.0016907373436200002
12,485,11,11,0.34,0.004972756893,0.0016907373436200002
12,486,11,11,0.34,0.004972756893,0.0016907373436200002
12,487,11,11,0.34,0.004972756893,0.0016907373436200002
12,488,11,11,0.34,0.004972756893,0.0016907373436200002
12,489,11,11,0.34,0.004972756893,0.0016907373436200002
12,490,11,11,0.34,0.004972756893,0.0016907373436200002
12,491,11,11,0.34,0.004972756893,0.0016907373436200002
12,492,11,11,0.34,0.004972756893,0.0016907373436200002
12,493,11,11,0.34,0.004972756893,0.0016907373436200002
12,494,11,11,0.34,0.004972756893,0.0016907373436200002
12,495,11,11,0.34,0.004972756893,0.0016907373436200002
12,496,11,11,0.34,0.004972756893,0.0016907373436200002
12,497,11,11,0.34,0.004972756893,0.0016907373436200002
12,498,11,11,0.34,0.004972756893,0.0016907373436200002
12,499,11,11,0.34,0.004972756893,0.0016907373436200002
12,500,11,11,0.34,0.004972756893,0.0016907373436200002
12,501,11,11,0.34,0.004972756893,0.0016907373436200002
12,502,11,11,0.34,0.004972756893,0.0016907373436200002
12,503,11,11,0.34,0.004972756893,0.0016907373436200002
12,504,11,11,0.34,0.004972756893,0.0016907373436200002
12,505,11,11,0.34,0.004972756893,0.0016907373436200002
12,506,11,11,0.34,0.004972756893,0.0016907373436200002
12,507,11,11,0.34,0.004972756893,0.0016907373436200002
12,508,11,11,0.34,0.004972756893,0.0016907373436200002
12,509,11,11,0.34,0.004972756893,0.0016907373436200002
12,510,11,11,0.34,0.004972756893,0.0016907373436200002
12,511,11,11,0.34,0.004972756893,0.0016907373436200002
12,512,11,11,0.34,0.004972756893,0.0016907373436200002
12,513,11,11,0.34,0.004972756893,0.0016907373436200002
12,514,11,11,0.34,0.004972756893,0.0016907373436200002
12,515,11,11,0.34,0.004972756893,0.0016907373436200002
12,516,11,11,0.34,0.004972756893,0.0016907373436200002
12,517,11,11,0.34,0.004972756893,0.0016907373436200002
12,518,11,11,0.34,0.004972756893,0.0016907373436200002
12,519,11,11,0.34,0.004972756893,0.0016907373436200002
12,520,11,11,0.34,0.004972756893,0.0016907373436200002
12,521,11,11,0.34,0.004972756893,0.0016907373436200002
12,522,11,11,0.34,0.004972756893,0.0016907373436200002
12,523,11,11,0.34,0.004972756893,0.0016907373436200002
12,524,11,11,0.34,0.004972756893,0.0016907373436200002
12,525,11,11,0.34,0.004972756893,0.0016907373436200002
12,526,11,11,0.34,0.004972756893,0.0016907373436200002
12,527,11,11,0.34,0.004972756893,0.0016907373436200002
12,528,11,11,0.34,0.004972756893,0.0016907373436200002
12,529,11,11,0.34,0.004972756893,0.0016907373436200002
12,530,11,11,0.34,0.004972756893,0.0016907373436200002
12,531,11,11,0.34,0.004972756893,0.0016907373436200002
12,532,11,11,0.34,0.004972756893,0.0016907373436200002
12,533,11,11,0.34,0.004972756893,0.0016907373436200002
12,534,11,11,0.34,0.004972756893,0.0016907373436200002
12,535,11,11,0.34,0.004972756893,0.0016907373436200002
12,536,11,11,0.34,0.004972756893,0.0016907373436200002
12,537,11,11,0.34,0.004972756893,0.0016907373436200002
12,538,11,11,0.34,0.004972756893,0.0016907373436200002
12,539,11,11,0.34,0.004972756893,0.0016907373436200002
12,540,11,11,0.34,0.004972756893,0.0016907373436200002
12,541,11,11,0.34,0.004972756893,0.0016907373436200002
12,542,11,11,0.34,0.004972756893,0.0016907373436200002
12,543,11,11,0.34,0.004972756893,0.0016907373436200002
12,544,11,11,0.34,0.004972756893,0.0016907373436200002
12,545,11,11,0.34,0.004972756893,0.0016907373436200002
12,546,11,11,0.34,0.004972756893,0.0016907373436200002
12,547,11,11,0.34,0.004972756893,0.0016907373436200002
12,548,11,11,0.34,0.004972756893,0.0016907373436200002
12,549,11,11,0.34,0.004972756893,0.0016907373436200002
12,550,11,11,0.34,0.004972756893,0.0016907373436200002
12,551,11,11,0.34,0.004972756893,0.0016907373436200002
12,552,11,11,0.34,0.004972756893,0.0016907373436200002
12,553,11,11,0.34,0.004972756893,0.0016907373436200002
12,554,11,11,0.34,0.004972756893,0.0016907373436200002
12,555,11,11,0.34,0.004972756893,0.0016907373436200002
12,556,11,11,0.34,0.004972756893,0.0016907373436200002
12,557,11,11,0.34,0.004972756893,0.0016907373436200002
12,558,11,11,0.34,0.004972756893,0.0016907373436200002
12,559,11,11,0.34,0.004972756893,0.0016907373436200002
12,560,11,11,0.34,0.004972756893,0.0016907373436200002
12,561,11,11,0.34,0.004972756893,0.0016907373436200002
12,562,11,11,0.34,0.004972756893,0.0016907373436200002
12,563,11,11,0.34,0.004972756893,0.0016907373436200002
12,564,11,11,0.34,0.004972756893,0.0016907373436200002
12,565,11,11,0.34,0.004972756893,0.0016907373436200002
12,566,11,11,0.34,0.004972756893,0.0016907373436200002
12,567,11,11,0.34,0.004972756893,0.0016907373436200002
12,568,11,11,0.34,0.004972756893,0.0016907373436200002
12,569,11,11,0.34,0.004972756893,0.0016907373436200002
12,570,11,11,0.34,0.004972756893,0.0016907373436200002
12,571,11,11,0.34,0.004972756893,0.0016907373436200002
12,572,11,11,0.34,0.004972756893,0.0016907373436200002
12,573,11,11,0.34,0.004972756893,0.0016907373436200002
12,574,11,11,0.34,0.004972756893,0.0016907373436200002
12,575,11,11,0.34,0.004972756893,0.0016907373436200002
12,576,11,11,0.34,0.004972756893,0.0016907373436200002
12,577,11,11,0.34,0.004972756893,0.0016907373436200002
12,578,11,11,0.34,0.004972756893,0.0016907373436200002
12,579,11,11,0.34,0.004972756893,0.0016907373436200002
12,580,11,11,0.34,0.004972756893,0.0016907373436200002
12,581,11,11,0.34,0.004972756893,0.0016907373436200002
12,582,11,11,0.34,0.004972756893,0.0016907373436200002
12,583,11,11,0.34,0.004972756893,0.0016907373436200002
12,584,11,11,0.34,0.004972756893,0.0016907373436200002
12,585,11,11,0.34,0.004972756893,0.0016907373436200002
12,586,11,11,0.34,0.004972756893,0.0016907373436200002
12,587,11,11,0.34,0.004972756893,0.0016907373436200002
12,588,11,11,0.34,0.004972756893,0.0016907373436200002
12,589,11,11,0.34,0.004972756893,0.0016907373436200002
12,590,11,11,0.34,0.004972756893,0.0016907373436200002
12,591,11,11,0.34,0.004972756893,0.0016907373436200002
12,592,11,11,0.34,0.004972756893,0.0016907373436200002
12,593,11,11,0.34,0.004972756893,0.0016907373436200002
12,594,11,11,0.34,0.004972756893,0.0016907373436200002
12,595,11,11,0.34,0.004972756893,0.0016907373436200002
12,596,11,11,0.34,0.004972756893,0.0016907373436200002
12,597,11,11,0.34,0.004972756893,0.0016907373436200002
12,598,11,11,0.34,0.004972756893,0.0016907373436200002
12,599,11,11,0.34,0.004972756893,0.0016907373436200002
12,600,11,11,0.34,0.004972756893,0.0016907373436200002
12,601,11,11,0.34,0.004972756893,0.0016907373436200002
12,602,11,11,0.34,0.004972756893,0.0016907373436200002
12,603,11,11,0.34,0.004972756893,0.0016907373436200002
12,604,11,11,0.34,0.004972756893,0.0016907373436200002
12,605,11,11,0.34,0.004972756893,0.0016907373436200002
12,606,11,11,0.34,0.004972756893,0.0016907373436200002
12,607,11,11,0.34,0.004972756893,0.0016907373436200002
12,608,11,11,0.34,0.004972756893,0.0016907373436200002
12,609,11,11,0.34,0.004972756893,0.0016907373436200002
12,610,11,11,0.34,0.004972756893,0.0016907373436200002
12,611,11,11,0.34,0.004972756893,0.0016907373436200002
12,612,11,11,0.34,0.004972756893,0.0016907373436200002
12,613,11,11,0.34,0.004972756893,0.0016907373436200002
12,614,11,11,0.34,0.004972756893,0.0016907373436200002
12,615,11,11,0.34,0.004972756893,0.0016907373436200002
12,616,11,11,0.34,0.004972756893,0.0016907373436200002
12,617,11,11,0.34,0.004972756893,0.0016907373436200002
12,618,11,11,0.34,0.004972756893,0.0016907373436200002
12,619,11,11,0.34,0.004972756893,0.0016907373436200002
12,620,11,11,0.34,0.004972756893,0.0016907373436200002
12,621,11,11,0.34,0.004972756893,0.0016907373436200002
12,622,11,11,0.34,0.004972756893,0.0016907373436200002
12,623,11,11,0.34,0.004972756893,0.0016907373436200002
12,624,11,11,0.34,0.004972756893,0.0016907373436200002
12,625,11,11,0.34,0.004972756893,0.0016907373436200002
12,626,11,11,0.34,0.004972756893,0.0016907373436200002
12,627,11,11,0.34,0.004972756893,0.0016907373436200002
12,628,11,11,0.34,0.004972756893,0.0016907373436200002
12,629,11,11,0.34,0.004972756893,0.0016907373436200002
12,630,11,11,0.34,0.004972756893,0.0016907373436200002
12,631,11,11,0.34,0.004972756893,0.0016907373436200002
12,632,11,11,0.34,0.004972756893,0.0016907373436200002
12,633,11,11,0.34,0.004972756893,0.0016907373436200002
12,634,11,11,0.34,0.004972756893,0.0016907373436200002
12,635,11,11,0.34,0.004972756893,0.0016907373436200002
12,636,11,11,0.34,0.004972756893,0.0016907373436200002
12,637,11,11,0.34,0.004972756893,0.0016907373436200002
12,638,11,11,0.34,0.004972756893,0.0016907373436200002
12,639,11,11,0.34,0.004972756893,0.0016907373436200002
12,640,11,11,0.34,0.004972756893,0.0016907373436200002
12,641,11,11,0.34,0.004972756893,0.0016907373436200002
12,642,11,11,0.34,0.004972756893,0.0016907373436200002
12,643,11,11,0.34,0.004972756893,0.0016907373436200002
12,644,11,11,0.34,0.004972756893,0.0016907373436200002
12,645,11,11,0.34,0.004972756893,0.0016907373436200002
12,646,11,11,0.34,0.004972756893,0.0016907373436200002
12,647,11,11,0.34,0.004972756893,0.0016907373436200002
12,648,11,11,0.34,0.004972756893,0.0016907373436200002
